250.58, 248.16, 246.24, 244.8, 
248.16, 246.24, 244.8, 244.19, 
246.24, 244.8, 244.19, 246.66, 
244.8, 244.19, 246.66, 244.9, 
244.19, 246.66, 244.9, 242.2, 
246.66, 244.9, 242.2, 243.07, 
244.9, 242.2, 243.07, 242.98, 
242.2, 243.07, 242.98, 249, 
243.07, 242.98, 249, 251.31, 
242.98, 249, 251.31, 254.95, 
249, 251.31, 254.95, 262.37, 
251.31, 254.95, 262.37, 259, 
254.95, 262.37, 259, 256.05, 
262.37, 259, 256.05, 258.58, 
259, 256.05, 258.58, 259.03, 
256.05, 258.58, 259.03, 268.72, 
258.58, 259.03, 268.72, 271.16, 
259.03, 268.72, 271.16, 266.53, 
268.72, 271.16, 266.53, 274.68, 
271.16, 266.53, 274.68, 269.38, 
266.53, 274.68, 269.38, 285.13, 
274.68, 269.38, 285.13, 292.12, 
269.38, 285.13, 292.12, 307.26, 
285.13, 292.12, 307.26, 289.22, 
292.12, 307.26, 289.22, 289.16, 
307.26, 289.22, 289.16, 288.1, 
289.22, 289.16, 288.1, 279.14, 
289.16, 288.1, 279.14, 278.05, 
288.1, 279.14, 278.05, 275.93, 
279.14, 278.05, 275.93, 273.69, 
278.05, 275.93, 273.69, 277.54, 
275.93, 273.69, 277.54, 277.66, 
273.69, 277.54, 277.66, 276.76, 
277.54, 277.66, 276.76, 280.17, 
277.66, 276.76, 280.17, 286.01, 
276.76, 280.17, 286.01, 288.34, 
280.17, 286.01, 288.34, 291.47, 
286.01, 288.34, 291.47, 292.7, 
288.34, 291.47, 292.7, 291.9, 
291.47, 292.7, 291.9, 290.83, 
292.7, 291.9, 290.83, 287.88, 
291.9, 290.83, 287.88, 285.02, 
290.83, 287.88, 285.02, 281.18, 
287.88, 285.02, 281.18, 281.43, 
285.02, 281.18, 281.43, 282.55, 
281.18, 281.43, 282.55, 284.78, 
281.43, 282.55, 284.78, 282.66, 
282.55, 284.78, 282.66, 279.43, 
284.78, 282.66, 279.43, 275.92, 
282.66, 279.43, 275.92, 267.89, 
279.43, 275.92, 267.89, 264.02, 
275.92, 267.89, 264.02, 264.33, 
267.89, 264.02, 264.33, 268.01, 
264.02, 264.33, 268.01, 266.05, 
264.33, 268.01, 266.05, 264.91, 
268.01, 266.05, 264.91, 265.8, 
266.05, 264.91, 265.8, 263.84, 
264.91, 265.8, 263.84, 258.76, 
265.8, 263.84, 258.76, 252.11, 
263.84, 258.76, 252.11, 241.71, 
258.76, 252.11, 241.71, 230.14, 
252.11, 241.71, 230.14, 234.01, 
241.71, 230.14, 234.01, 233.09, 
230.14, 234.01, 233.09, 227.41, 
234.01, 233.09, 227.41, 228.45, 
233.09, 227.41, 228.45, 215.25, 
227.41, 228.45, 215.25, 219.01, 
228.45, 215.25, 219.01, 226.32, 
215.25, 219.01, 226.32, 226.6, 
219.01, 226.32, 226.6, 230.39, 
226.32, 226.6, 230.39, 230.08, 
226.6, 230.39, 230.08, 228.79, 
230.39, 230.08, 228.79, 230.45, 
230.08, 228.79, 230.45, 229.36, 
228.79, 230.45, 229.36, 229.03, 
230.45, 229.36, 229.03, 228.22, 
229.36, 229.03, 228.22, 230.52, 
229.03, 228.22, 230.52, 234.14, 
228.22, 230.52, 234.14, 240.17, 
230.52, 234.14, 240.17, 240.43, 
234.14, 240.17, 240.43, 243.59, 
240.17, 240.43, 243.59, 240.26, 
240.43, 243.59, 240.26, 239.02, 
243.59, 240.26, 239.02, 238.35, 
240.26, 239.02, 238.35, 236.7, 
239.02, 238.35, 236.7, 231.66, 
238.35, 236.7, 231.66, 230.23, 
236.7, 231.66, 230.23, 230.4, 
231.66, 230.23, 230.4, 229.78, 
230.23, 230.4, 229.78, 233.01, 
230.4, 229.78, 233.01, 233.06, 
229.78, 233.01, 233.06, 232.09, 
233.01, 233.06, 232.09, 231.68, 
233.06, 232.09, 231.68, 229.18, 
232.09, 231.68, 229.18, 230.49, 
231.68, 229.18, 230.49, 230.88, 
229.18, 230.49, 230.88, 234.34, 
230.49, 230.88, 234.34, 235.38, 
230.88, 234.34, 235.38, 235.73, 
234.34, 235.38, 235.73, 233.55, 
235.38, 235.73, 233.55, 238.39, 
235.73, 233.55, 238.39, 237.95, 
233.55, 238.39, 237.95, 237.2, 
238.39, 237.95, 237.2, 238.9, 
237.95, 237.2, 238.9, 237.91, 
237.2, 238.9, 237.91, 239.33, 
238.9, 237.91, 239.33, 239.55, 
237.91, 239.33, 239.55, 240.01, 
239.33, 239.55, 240.01, 245.88, 
239.55, 240.01, 245.88, 244.84, 
240.01, 245.88, 244.84, 243.91, 
245.88, 244.84, 243.91, 244.77, 
244.84, 243.91, 244.77, 245.82, 
243.91, 244.77, 245.82, 249.43, 
244.77, 245.82, 249.43, 246.25, 
245.82, 249.43, 246.25, 249.49, 
249.43, 246.25, 249.49, 253.14, 
246.25, 249.49, 253.14, 255.27, 
249.49, 253.14, 255.27, 264.73, 
253.14, 255.27, 264.73, 269.65, 
255.27, 264.73, 269.65, 264.74, 
264.73, 269.65, 264.74, 264.43, 
269.65, 264.74, 264.43, 270.15, 
264.74, 264.43, 270.15, 272.37, 
264.43, 270.15, 272.37, 273.89, 
270.15, 272.37, 273.89, 277.57, 
272.37, 273.89, 277.57, 281.75, 
273.89, 277.57, 281.75, 288.55, 
277.57, 281.75, 288.55, 293.23, 
281.75, 288.55, 293.23, 294.32, 
288.55, 293.23, 294.32, 302.13, 
293.23, 294.32, 302.13, 311.67, 
294.32, 302.13, 311.67, 326.27, 
302.13, 311.67, 326.27, 334.23, 
311.67, 326.27, 334.23, 320.98, 
326.27, 334.23, 320.98, 347.73, 
334.23, 320.98, 347.73, 392.01, 
320.98, 347.73, 392.01, 438.82, 
347.73, 392.01, 438.82, 393.37, 
392.01, 438.82, 393.37, 372.47, 
438.82, 393.37, 372.47, 384.45, 
393.37, 372.47, 384.45, 379.37, 
372.47, 384.45, 379.37, 378.42, 
384.45, 379.37, 378.42, 346.11, 
379.37, 378.42, 346.11, 314.08, 
378.42, 346.11, 314.08, 330.86, 
346.11, 314.08, 330.86, 334.88, 
314.08, 330.86, 334.88, 333.9, 
330.86, 334.88, 333.9, 325.14, 
334.88, 333.9, 325.14, 327.75, 
333.9, 325.14, 327.75, 335.44, 
325.14, 327.75, 335.44, 334.99, 
327.75, 335.44, 334.99, 329.2, 
335.44, 334.99, 329.2, 321.77, 
334.99, 329.2, 321.77, 326.15, 
329.2, 321.77, 326.15, 323.97, 
321.77, 326.15, 323.97, 323.24, 
326.15, 323.97, 323.24, 321.26, 
323.97, 323.24, 321.26, 335.8, 
323.24, 321.26, 335.8, 347.14, 
321.26, 335.8, 347.14, 357.35, 
335.8, 347.14, 357.35, 356.8, 
347.14, 357.35, 356.8, 366.64, 
357.35, 356.8, 366.64, 373.97, 
356.8, 366.64, 373.97, 364.56, 
366.64, 373.97, 364.56, 358.25, 
373.97, 364.56, 358.25, 362.24, 
364.56, 358.25, 362.24, 362.1, 
358.25, 362.24, 362.1, 388.16, 
362.24, 362.1, 388.16, 392.95, 
362.1, 388.16, 392.95, 394.58, 
388.16, 392.95, 394.58, 404.63, 
392.95, 394.58, 404.63, 416.85, 
394.58, 404.63, 416.85, 423.3, 
404.63, 416.85, 423.3, 444.94, 
416.85, 423.3, 444.94, 431.9, 
423.3, 444.94, 431.9, 436.16, 
444.94, 431.9, 436.16, 442.7, 
431.9, 436.16, 442.7, 461.23, 
436.16, 442.7, 461.23, 455.18, 
442.7, 461.23, 455.18, 454.77, 
461.23, 455.18, 454.77, 461.99, 
455.18, 454.77, 461.99, 461.95, 
454.77, 461.99, 461.95, 447.36, 
461.99, 461.95, 447.36, 437.06, 
461.95, 447.36, 437.06, 437.05, 
447.36, 437.06, 437.05, 442.7, 
437.06, 437.05, 442.7, 454.47, 
437.05, 442.7, 454.47, 446.76, 
442.7, 454.47, 446.76, 422.72, 
454.47, 446.76, 422.72, 420.68, 
446.76, 422.72, 420.68, 422.21, 
422.72, 420.68, 422.21, 429.29, 
420.68, 422.21, 429.29, 428.74, 
422.21, 429.29, 428.74, 428.85, 
429.29, 428.74, 428.85, 433.36, 
428.74, 428.85, 433.36, 433.36, 
428.85, 433.36, 433.36, 428.82, 
433.36, 433.36, 428.82, 435.9, 
433.36, 428.82, 435.9, 432.62, 
428.82, 435.9, 432.62, 430.49, 
435.9, 432.62, 430.49, 454.29, 
432.62, 430.49, 454.29, 453.71, 
430.49, 454.29, 453.71, 447.46, 
454.29, 453.71, 447.46, 447.29, 
453.71, 447.46, 447.29, 448.09, 
447.46, 447.29, 448.09, 442.4, 
447.29, 448.09, 442.4, 430.24, 
448.09, 442.4, 430.24, 416.78, 
442.4, 430.24, 416.78, 380.95, 
430.24, 416.78, 380.95, 381.85, 
416.78, 380.95, 381.85, 383.97, 
380.95, 381.85, 383.97, 384.97, 
381.85, 383.97, 384.97, 384.51, 
383.97, 384.97, 384.51, 409.94, 
384.97, 384.51, 409.94, 406.89, 
384.51, 409.94, 406.89, 386.5, 
409.94, 406.89, 386.5, 391.01, 
406.89, 386.5, 391.01, 400.44, 
386.5, 391.01, 400.44, 393.52, 
391.01, 400.44, 393.52, 393.96, 
400.44, 393.52, 393.96, 392.71, 
393.52, 393.96, 392.71, 381.27, 
393.96, 392.71, 381.27, 378.36, 
392.71, 381.27, 378.36, 378.5, 
381.27, 378.36, 378.5, 374.88, 
378.36, 378.5, 374.88, 373.13, 
378.5, 374.88, 373.13, 374.48, 
374.88, 373.13, 374.48, 373.58, 
373.13, 374.48, 373.58, 386.49, 
374.48, 373.58, 386.49, 384.98, 
373.58, 386.49, 384.98, 377.2, 
386.49, 384.98, 377.2, 376.51, 
384.98, 377.2, 376.51, 374.29, 
377.2, 376.51, 374.29, 375.99, 
376.51, 374.29, 375.99, 380.99, 
374.29, 375.99, 380.99, 379.23, 
375.99, 380.99, 379.23, 385.62, 
380.99, 379.23, 385.62, 394.46, 
379.23, 385.62, 394.46, 404.94, 
385.62, 394.46, 404.94, 403.65, 
394.46, 404.94, 403.65, 409.41, 
404.94, 403.65, 409.41, 418.71, 
403.65, 409.41, 418.71, 421.63, 
409.41, 418.71, 421.63, 423.68, 
418.71, 421.63, 423.68, 437.93, 
421.63, 423.68, 437.93, 439.65, 
423.68, 437.93, 439.65, 436.45, 
437.93, 439.65, 436.45, 423.36, 
439.65, 436.45, 423.36, 424.75, 
436.45, 423.36, 424.75, 424.8, 
423.36, 424.75, 424.8, 429.78, 
424.75, 424.8, 429.78, 432.82, 
424.8, 429.78, 432.82, 435.08, 
429.78, 432.82, 435.08, 437.51, 
432.82, 435.08, 437.51, 434.55, 
435.08, 437.51, 434.55, 427.17, 
437.51, 434.55, 427.17, 420.8, 
434.55, 427.17, 420.8, 412.45, 
427.17, 420.8, 412.45, 402.65, 
420.8, 412.45, 402.65, 407.74, 
412.45, 402.65, 407.74, 413.29, 
402.65, 407.74, 413.29, 413.25, 
407.74, 413.29, 413.25, 413.98, 
413.29, 413.25, 413.98, 417.69, 
413.25, 413.98, 417.69, 419.3, 
413.98, 417.69, 419.3, 413.29, 
417.69, 419.3, 413.29, 414.15, 
419.3, 413.29, 414.15, 415.69, 
413.29, 414.15, 415.69, 416.77, 
414.15, 415.69, 416.77, 417.92, 
415.69, 416.77, 417.92, 418.18, 
416.77, 417.92, 418.18, 409.92, 
417.92, 418.18, 409.92, 409.34, 
418.18, 409.92, 409.34, 411.86, 
409.92, 409.34, 411.86, 412.92, 
409.34, 411.86, 412.92, 417.59, 
411.86, 412.92, 417.59, 417.98, 
412.92, 417.59, 417.98, 416.66, 
417.59, 417.98, 416.66, 417.48, 
417.98, 416.66, 417.48, 418.81, 
416.66, 417.48, 418.81, 424.96, 
417.48, 418.81, 424.96, 422.26, 
418.81, 424.96, 422.26, 416.09, 
424.96, 422.26, 416.09, 414.15, 
422.26, 416.09, 414.15, 416.24, 
416.09, 414.15, 416.24, 417.55, 
414.15, 416.24, 417.55, 419.67, 
416.24, 417.55, 419.67, 419.65, 
417.55, 419.67, 419.65, 420.1, 
419.67, 419.65, 420.1, 422.4, 
419.65, 420.1, 422.4, 422.05, 
420.1, 422.4, 422.05, 421.8, 
422.4, 422.05, 421.8, 419.27, 
422.05, 421.8, 419.27, 418.68, 
421.8, 419.27, 418.68, 421.14, 
419.27, 418.68, 421.14, 423.21, 
418.68, 421.14, 423.21, 425.64, 
421.14, 423.21, 425.64, 424.27, 
423.21, 425.64, 424.27, 425.59, 
425.64, 424.27, 425.59, 430.05, 
424.27, 425.59, 430.05, 430.95, 
425.59, 430.05, 430.95, 428.62, 
430.05, 430.95, 428.62, 429.08, 
430.95, 428.62, 429.08, 435.11, 
428.62, 429.08, 435.11, 441.91, 
429.08, 435.11, 441.91, 448.44, 
435.11, 441.91, 448.44, 447.37, 
441.91, 448.44, 447.37, 451.34, 
448.44, 447.37, 451.34, 459.43, 
447.37, 451.34, 459.43, 462.29, 
451.34, 459.43, 462.29, 465.64, 
459.43, 462.29, 465.64, 449.52, 
462.29, 465.64, 449.52, 448.45, 
465.64, 449.52, 448.45, 454.02, 
449.52, 448.45, 454.02, 449.95, 
448.45, 454.02, 449.95, 450.76, 
454.02, 449.95, 450.76, 445.11, 
449.95, 450.76, 445.11, 449.21, 
450.76, 445.11, 449.21, 447.35, 
445.11, 449.21, 447.35, 449.21, 
449.21, 447.35, 449.21, 457.04, 
447.35, 449.21, 457.04, 459.48, 
449.21, 457.04, 459.48, 459.14, 
457.04, 459.48, 459.14, 460.46, 
459.48, 459.14, 460.46, 453.25, 
459.14, 460.46, 453.25, 452.83, 
460.46, 453.25, 452.83, 454.16, 
453.25, 452.83, 454.16, 456, 
452.83, 454.16, 456, 456.43, 
454.16, 456, 456.43, 458.46, 
456, 456.43, 458.46, 454.84, 
456.43, 458.46, 454.84, 454.47, 
458.46, 454.84, 454.47, 454.04, 
454.84, 454.47, 454.04, 442.93, 
454.47, 454.04, 442.93, 443, 
454.04, 442.93, 443, 443.52, 
442.93, 443, 443.52, 440.85, 
443, 443.52, 440.85, 444.24, 
443.52, 440.85, 444.24, 447.5, 
440.85, 444.24, 447.5, 450.46, 
444.24, 447.5, 450.46, 458.82, 
447.5, 450.46, 458.82, 480.71, 
450.46, 458.82, 480.71, 519.5, 
458.82, 480.71, 519.5, 533.44, 
480.71, 519.5, 533.44, 536.13, 
519.5, 533.44, 536.13, 532.91, 
533.44, 536.13, 532.91, 536.41, 
536.13, 532.91, 536.41, 541.83, 
532.91, 536.41, 541.83, 568.92, 
536.41, 541.83, 568.92, 574.1, 
541.83, 568.92, 574.1, 577.44, 
568.92, 574.1, 577.44, 584.11, 
574.1, 577.44, 584.11, 578.53, 
577.44, 584.11, 578.53, 580.91, 
584.11, 578.53, 580.91, 577.38, 
578.53, 580.91, 577.38, 580.7, 
580.91, 577.38, 580.7, 609.23, 
577.38, 580.7, 609.23, 666.1, 
580.7, 609.23, 666.1, 695.99, 
609.23, 666.1, 695.99, 685.76, 
666.1, 695.99, 685.76, 703.27, 
695.99, 685.76, 703.27, 756.96, 
685.76, 703.27, 756.96, 749.43, 
703.27, 756.96, 749.43, 758.16, 
756.96, 749.43, 758.16, 760.72, 
749.43, 758.16, 760.72, 726.2, 
758.16, 760.72, 726.2, 664.82, 
760.72, 726.2, 664.82, 615, 
726.2, 664.82, 615, 623.81, 
664.82, 615, 623.81, 663.66, 
615, 623.81, 663.66, 659.88, 
623.81, 663.66, 659.88, 633.42, 
663.66, 659.88, 633.42, 649.79, 
659.88, 633.42, 649.79, 644.97, 
633.42, 649.79, 644.97, 641.99, 
649.79, 644.97, 641.99, 670.4, 
644.97, 641.99, 670.4, 678.97, 
641.99, 670.4, 678.97, 693.16, 
670.4, 678.97, 693.16, 665.83, 
678.97, 693.16, 665.83, 675.93, 
693.16, 665.83, 675.93, 670.73, 
665.83, 675.93, 670.73, 668.43, 
675.93, 670.73, 668.43, 639.53, 
670.73, 668.43, 639.53, 656.05, 
668.43, 639.53, 656.05, 648.43, 
639.53, 656.05, 648.43, 648.54, 
656.05, 648.43, 648.54, 650.82, 
648.43, 648.54, 650.82, 663.68, 
648.54, 650.82, 663.68, 657.95, 
650.82, 663.68, 657.95, 660.7, 
663.68, 657.95, 660.7, 664.16, 
657.95, 660.7, 664.16, 665.75, 
660.7, 664.16, 665.75, 677.95, 
