2014-11-29,375.03
2014-11-30,376.28
2014-12-01,377.59
2014-12-02,379.24
2014-12-03,381.39
2014-12-04,377.54
2014-12-05,372.21
2014-12-06,372.56
2014-12-07,375.12
2014-12-08,375.34
2014-12-09,365.7
2014-12-10,352.35
2014-12-11,348.02
2014-12-12,349.98
2014-12-13,352.15
2014-12-14,347.43
2014-12-15,351.11
2014-12-16,340.24
2014-12-17,330.69
2014-12-18,320.79
2014-12-19,312.43
2014-12-20,314.99
2014-12-21,326.96
2014-12-22,322.57
2014-12-23,330.07
2014-12-24,334.74
2014-12-25,325.19
2014-12-26,318.48
2014-12-27,326.1
2014-12-28,316.53
2014-12-29,316.67
2014-12-30,314.42
2014-12-31,309.81
2015-01-01,316.9
2015-01-02,315.23
2015-01-03,315.03
2015-01-04,293.11
2015-01-05,271.68
2015-01-06,271.39
2015-01-07,282.85
2015-01-08,293.46
2015-01-09,287.17
2015-01-10,278.13
2015-01-11,277.14
2015-01-12,268.93
2015-01-13,268.91
2015-01-14,234.63
2015-01-15,192.13
2015-01-16,208.79
2015-01-17,208.81
2015-01-18,200.21
2015-01-19,209.06
2015-01-20,215.72
2015-01-21,211.52
2015-01-22,220
2015-01-23,232.36
2015-01-24,232.38
2015-01-25,246.29
2015-01-26,250.55
2015-01-27,273.97
2015-01-28,261.86
2015-01-29,240.7
2015-01-30,232.02
2015-01-31,228.99
2015-02-01,223.65
2015-02-02,223.54
2015-02-03,230.6
2015-02-04,229.09
2015-02-05,226.62
2015-02-06,218.86
2015-02-07,222.08
2015-02-08,227.2
2015-02-09,223.57
2015-02-10,220.59
2015-02-11,219.78
2015-02-12,220.27
2015-02-13,221.35
2015-02-14,236.64
2015-02-15,251.7
2015-02-16,239.64
2015-02-17,234.86
2015-02-18,241.45
2015-02-19,237.79
2015-02-20,239.72
2015-02-21,243
2015-02-22,244.41
2015-02-23,237.8
2015-02-24,239.13
2015-02-25,238.4
2015-02-26,237.49
2015-02-27,236.25
2015-02-28,252.63
2015-03-01,257.25
2015-03-02,253.49
2015-03-03,267.96
2015-03-04,279.85
2015-03-05,275.94
2015-03-06,273.65
2015-03-07,273.22
2015-03-08,275.99
2015-03-09,275.01
2015-03-10,286.53
2015-03-11,292.42
2015-03-12,295.09
2015-03-13,294.94
2015-03-14,287.83
2015-03-15,282.82
2015-03-16,282.14
2015-03-17,290.83
2015-03-18,287.38
2015-03-19,265.06
2015-03-20,258.2
2015-03-21,260.33
2015-03-22,259.99
2015-03-23,265.45
2015-03-24,265.95
2015-03-25,250.16
2015-03-26,246.17
2015-03-27,249.6
2015-03-28,247.5
2015-03-29,252.13
2015-03-30,243.86
2015-03-31,247.6
2015-04-01,244.67
2015-04-02,245.31
2015-04-03,251.39
2015-04-04,253.7
2015-04-05,253.04
2015-04-06,257.89
2015-04-07,255.91
2015-04-08,254.27
2015-04-09,246.78
2015-04-10,240.83
2015-04-11,236.57
2015-04-12,236.38
2015-04-13,236.41
2015-04-14,227.79
2015-04-15,220.4
2015-04-16,222.02
2015-04-17,228.26
2015-04-18,223.66
2015-04-19,223.03
2015-04-20,225.62
2015-04-21,224.39
2015-04-22,229.94
2015-04-23,235.37
2015-04-24,235.27
2015-04-25,229.53
2015-04-26,227.86
2015-04-27,218.85
2015-04-28,224.7
2015-04-29,225.68
2015-04-30,228.85
2015-05-01,235.08
2015-05-02,234.19
2015-05-03,235.37
2015-05-04,240.72
2015-05-05,238.75
2015-05-06,236.09
2015-05-07,233.32
2015-05-08,235.98
2015-05-09,242.98
2015-05-10,241.63
2015-05-11,240.85
2015-05-12,242.35
2015-05-13,241.84
2015-05-14,240.56
2015-05-15,238.53
2015-05-16,237.88
2015-05-17,236.94
2015-05-18,237.05
2015-05-19,235.09
2015-05-20,234.29
2015-05-21,234.42
2015-05-22,235.84
2015-05-23,239.64
2015-05-24,239.79
2015-05-25,240.56
2015-05-26,237.99
2015-05-27,237.61
2015-05-28,237.62
2015-05-29,237.88
2015-05-30,235.22
2015-05-31,233.87
2015-06-01,231.75
2015-06-02,224.65
2015-06-03,225.62
2015-06-04,226.09
2015-06-05,225.45
2015-06-06,225.47
2015-06-07,226.07
2015-06-08,224.38
2015-06-09,228.58
2015-06-10,230.18
2015-06-11,229.69
2015-06-12,230.41
2015-06-13,231.01
2015-06-14,234.94
2015-06-15,234.14
2015-06-16,236.98
2015-06-17,246.68
2015-06-18,250.58
2015-06-19,248.16
2015-06-20,246.24
2015-06-21,244.8
2015-06-22,244.19
2015-06-23,246.66
2015-06-24,244.9
2015-06-25,242.2
2015-06-26,243.07
2015-06-27,242.98
2015-06-28,249
2015-06-29,251.31
2015-06-30,254.95
2015-07-01,262.37
2015-07-02,259
2015-07-03,256.05
2015-07-04,258.58
2015-07-05,259.03
2015-07-06,268.72
2015-07-07,271.16
2015-07-08,266.53
2015-07-09,274.68
2015-07-10,269.38
2015-07-11,285.13
2015-07-12,292.12
2015-07-13,307.26
2015-07-14,289.22
2015-07-15,289.16
2015-07-16,288.1
2015-07-17,279.14
2015-07-18,278.05
2015-07-19,275.93
2015-07-20,273.69
2015-07-21,277.54
2015-07-22,277.66
2015-07-23,276.76
2015-07-24,280.17
2015-07-25,286.01
2015-07-26,288.34
2015-07-27,291.47
2015-07-28,292.7
2015-07-29,291.9
2015-07-30,290.83
2015-07-31,287.88
2015-08-01,285.02
2015-08-02,281.18
2015-08-03,281.43
2015-08-04,282.55
2015-08-05,284.78
2015-08-06,282.66
2015-08-07,279.43
2015-08-08,275.92
2015-08-09,267.89
2015-08-10,264.02
2015-08-11,264.33
2015-08-12,268.01
2015-08-13,266.05
2015-08-14,264.91
2015-08-15,265.8
2015-08-16,263.84
2015-08-17,258.76
2015-08-18,252.11
2015-08-19,241.71
2015-08-20,230.14
2015-08-21,234.01
2015-08-22,233.09
2015-08-23,227.41
2015-08-24,228.45
2015-08-25,215.25
2015-08-26,219.01
2015-08-27,226.32
2015-08-28,226.6
2015-08-29,230.39
2015-08-30,230.08
2015-08-31,228.79
2015-09-01,230.45
2015-09-02,229.36
2015-09-03,229.03
2015-09-04,228.22
2015-09-05,230.52
2015-09-06,234.14
2015-09-07,240.17
2015-09-08,240.43
2015-09-09,243.59
2015-09-10,240.26
2015-09-11,239.02
2015-09-12,238.35
2015-09-13,236.7
2015-09-14,231.66
2015-09-15,230.23
2015-09-16,230.4
2015-09-17,229.78
2015-09-18,233.01
2015-09-19,233.06
2015-09-20,232.09
2015-09-21,231.68
2015-09-22,229.18
2015-09-23,230.49
2015-09-24,230.88
2015-09-25,234.34
2015-09-26,235.38
2015-09-27,235.73
2015-09-28,233.55
2015-09-29,238.39
2015-09-30,237.95
2015-10-01,237.2
2015-10-02,238.9
2015-10-03,237.91
2015-10-04,239.33
2015-10-05,239.55
2015-10-06,240.01
2015-10-07,245.88
2015-10-08,244.84
2015-10-09,243.91
2015-10-10,244.77
2015-10-11,245.82
2015-10-12,249.43
2015-10-13,246.25
2015-10-14,249.49
2015-10-15,253.14
2015-10-16,255.27
2015-10-17,264.73
2015-10-18,269.65
2015-10-19,264.74
2015-10-20,264.43
2015-10-21,270.15
2015-10-22,272.37
2015-10-23,273.89
2015-10-24,277.57
2015-10-25,281.75
2015-10-26,288.55
2015-10-27,293.23
2015-10-28,294.32
2015-10-29,302.13
2015-10-30,311.67
2015-10-31,326.27
2015-11-01,334.23
2015-11-02,320.98
2015-11-03,347.73
2015-11-04,392.01
2015-11-05,438.82
2015-11-06,393.37
2015-11-07,372.47
2015-11-08,384.45
2015-11-09,379.37
2015-11-10,378.42
2015-11-11,346.11
2015-11-12,314.08
2015-11-13,330.86
2015-11-14,334.88
2015-11-15,333.9
2015-11-16,325.14
2015-11-17,327.75
2015-11-18,335.44
2015-11-19,334.99
2015-11-20,329.2
2015-11-21,321.77
2015-11-22,326.15
2015-11-23,323.97
2015-11-24,323.24
2015-11-25,321.26
2015-11-26,335.8
2015-11-27,347.14
2015-11-28,357.35
2015-11-29,356.8
2015-11-30,366.64
2015-12-01,373.97
2015-12-02,364.56
2015-12-03,358.25
2015-12-04,362.24
2015-12-05,362.1
2015-12-06,388.16
2015-12-07,392.95
2015-12-08,394.58
2015-12-09,404.63
2015-12-10,416.85
2015-12-11,423.3
2015-12-12,444.94
2015-12-13,431.9
2015-12-14,436.16
2015-12-15,442.7
2015-12-16,461.23
2015-12-17,455.18
2015-12-18,454.77
2015-12-19,461.99
2015-12-20,461.95
2015-12-21,447.36
2015-12-22,437.06
2015-12-23,437.05
2015-12-24,442.7
2015-12-25,454.47
2015-12-26,446.76
2015-12-27,422.72
2015-12-28,420.68
2015-12-29,422.21
2015-12-30,429.29
2015-12-31,428.74
2016-01-01,428.85
2016-01-02,433.36
2016-01-03,433.36
