"['226.62', '218.86', '222.08', '227.2', '223.57', '220.59', '219.78', '220.27', '221.35', '236.64', '251.7', '239.64', '234.86', '241.45', '237.79', '239.72', '243', '244.41', '237.8', '239.13', '238.4', '237.49', '236.25', '252.63', '257.25', '253.49', '1']"
"['218.86', '222.08', '227.2', '223.57', '220.59', '219.78', '220.27', '221.35', '236.64', '251.7', '239.64', '234.86', '241.45', '237.79', '239.72', '243', '244.41', '237.8', '239.13', '238.4', '237.49', '236.25', '252.63', '257.25', '253.49', '267.96', '1']"
"['222.08', '227.2', '223.57', '220.59', '219.78', '220.27', '221.35', '236.64', '251.7', '239.64', '234.86', '241.45', '237.79', '239.72', '243', '244.41', '237.8', '239.13', '238.4', '237.49', '236.25', '252.63', '257.25', '253.49', '267.96', '279.85', '0']"
"['227.2', '223.57', '220.59', '219.78', '220.27', '221.35', '236.64', '251.7', '239.64', '234.86', '241.45', '237.79', '239.72', '243', '244.41', '237.8', '239.13', '238.4', '237.49', '236.25', '252.63', '257.25', '253.49', '267.96', '279.85', '275.94', '0']"
"['223.57', '220.59', '219.78', '220.27', '221.35', '236.64', '251.7', '239.64', '234.86', '241.45', '237.79', '239.72', '243', '244.41', '237.8', '239.13', '238.4', '237.49', '236.25', '252.63', '257.25', '253.49', '267.96', '279.85', '275.94', '273.65', '0']"
"['220.59', '219.78', '220.27', '221.35', '236.64', '251.7', '239.64', '234.86', '241.45', '237.79', '239.72', '243', '244.41', '237.8', '239.13', '238.4', '237.49', '236.25', '252.63', '257.25', '253.49', '267.96', '279.85', '275.94', '273.65', '273.22', '1']"
"['219.78', '220.27', '221.35', '236.64', '251.7', '239.64', '234.86', '241.45', '237.79', '239.72', '243', '244.41', '237.8', '239.13', '238.4', '237.49', '236.25', '252.63', '257.25', '253.49', '267.96', '279.85', '275.94', '273.65', '273.22', '275.99', '0']"
"['220.27', '221.35', '236.64', '251.7', '239.64', '234.86', '241.45', '237.79', '239.72', '243', '244.41', '237.8', '239.13', '238.4', '237.49', '236.25', '252.63', '257.25', '253.49', '267.96', '279.85', '275.94', '273.65', '273.22', '275.99', '275.01', '1']"
"['221.35', '236.64', '251.7', '239.64', '234.86', '241.45', '237.79', '239.72', '243', '244.41', '237.8', '239.13', '238.4', '237.49', '236.25', '252.63', '257.25', '253.49', '267.96', '279.85', '275.94', '273.65', '273.22', '275.99', '275.01', '286.53', '1']"
"['236.64', '251.7', '239.64', '234.86', '241.45', '237.79', '239.72', '243', '244.41', '237.8', '239.13', '238.4', '237.49', '236.25', '252.63', '257.25', '253.49', '267.96', '279.85', '275.94', '273.65', '273.22', '275.99', '275.01', '286.53', '292.42', '1']"
"['251.7', '239.64', '234.86', '241.45', '237.79', '239.72', '243', '244.41', '237.8', '239.13', '238.4', '237.49', '236.25', '252.63', '257.25', '253.49', '267.96', '279.85', '275.94', '273.65', '273.22', '275.99', '275.01', '286.53', '292.42', '295.09', '0']"
"['239.64', '234.86', '241.45', '237.79', '239.72', '243', '244.41', '237.8', '239.13', '238.4', '237.49', '236.25', '252.63', '257.25', '253.49', '267.96', '279.85', '275.94', '273.65', '273.22', '275.99', '275.01', '286.53', '292.42', '295.09', '294.94', '0']"
"['234.86', '241.45', '237.79', '239.72', '243', '244.41', '237.8', '239.13', '238.4', '237.49', '236.25', '252.63', '257.25', '253.49', '267.96', '279.85', '275.94', '273.65', '273.22', '275.99', '275.01', '286.53', '292.42', '295.09', '294.94', '287.83', '0']"
"['241.45', '237.79', '239.72', '243', '244.41', '237.8', '239.13', '238.4', '237.49', '236.25', '252.63', '257.25', '253.49', '267.96', '279.85', '275.94', '273.65', '273.22', '275.99', '275.01', '286.53', '292.42', '295.09', '294.94', '287.83', '282.82', '0']"
"['237.79', '239.72', '243', '244.41', '237.8', '239.13', '238.4', '237.49', '236.25', '252.63', '257.25', '253.49', '267.96', '279.85', '275.94', '273.65', '273.22', '275.99', '275.01', '286.53', '292.42', '295.09', '294.94', '287.83', '282.82', '282.14', '1']"
"['239.72', '243', '244.41', '237.8', '239.13', '238.4', '237.49', '236.25', '252.63', '257.25', '253.49', '267.96', '279.85', '275.94', '273.65', '273.22', '275.99', '275.01', '286.53', '292.42', '295.09', '294.94', '287.83', '282.82', '282.14', '290.83', '0']"
"['243', '244.41', '237.8', '239.13', '238.4', '237.49', '236.25', '252.63', '257.25', '253.49', '267.96', '279.85', '275.94', '273.65', '273.22', '275.99', '275.01', '286.53', '292.42', '295.09', '294.94', '287.83', '282.82', '282.14', '290.83', '287.38', '0']"
"['244.41', '237.8', '239.13', '238.4', '237.49', '236.25', '252.63', '257.25', '253.49', '267.96', '279.85', '275.94', '273.65', '273.22', '275.99', '275.01', '286.53', '292.42', '295.09', '294.94', '287.83', '282.82', '282.14', '290.83', '287.38', '265.06', '0']"
"['237.8', '239.13', '238.4', '237.49', '236.25', '252.63', '257.25', '253.49', '267.96', '279.85', '275.94', '273.65', '273.22', '275.99', '275.01', '286.53', '292.42', '295.09', '294.94', '287.83', '282.82', '282.14', '290.83', '287.38', '265.06', '258.2', '1']"
"['239.13', '238.4', '237.49', '236.25', '252.63', '257.25', '253.49', '267.96', '279.85', '275.94', '273.65', '273.22', '275.99', '275.01', '286.53', '292.42', '295.09', '294.94', '287.83', '282.82', '282.14', '290.83', '287.38', '265.06', '258.2', '260.33', '0']"
"['238.4', '237.49', '236.25', '252.63', '257.25', '253.49', '267.96', '279.85', '275.94', '273.65', '273.22', '275.99', '275.01', '286.53', '292.42', '295.09', '294.94', '287.83', '282.82', '282.14', '290.83', '287.38', '265.06', '258.2', '260.33', '259.99', '1']"
"['237.49', '236.25', '252.63', '257.25', '253.49', '267.96', '279.85', '275.94', '273.65', '273.22', '275.99', '275.01', '286.53', '292.42', '295.09', '294.94', '287.83', '282.82', '282.14', '290.83', '287.38', '265.06', '258.2', '260.33', '259.99', '265.45', '1']"
"['236.25', '252.63', '257.25', '253.49', '267.96', '279.85', '275.94', '273.65', '273.22', '275.99', '275.01', '286.53', '292.42', '295.09', '294.94', '287.83', '282.82', '282.14', '290.83', '287.38', '265.06', '258.2', '260.33', '259.99', '265.45', '265.95', '0']"
"['252.63', '257.25', '253.49', '267.96', '279.85', '275.94', '273.65', '273.22', '275.99', '275.01', '286.53', '292.42', '295.09', '294.94', '287.83', '282.82', '282.14', '290.83', '287.38', '265.06', '258.2', '260.33', '259.99', '265.45', '265.95', '250.16', '0']"
"['257.25', '253.49', '267.96', '279.85', '275.94', '273.65', '273.22', '275.99', '275.01', '286.53', '292.42', '295.09', '294.94', '287.83', '282.82', '282.14', '290.83', '287.38', '265.06', '258.2', '260.33', '259.99', '265.45', '265.95', '250.16', '246.17', '1']"
"['253.49', '267.96', '279.85', '275.94', '273.65', '273.22', '275.99', '275.01', '286.53', '292.42', '295.09', '294.94', '287.83', '282.82', '282.14', '290.83', '287.38', '265.06', '258.2', '260.33', '259.99', '265.45', '265.95', '250.16', '246.17', '249.6', '0']"
"['267.96', '279.85', '275.94', '273.65', '273.22', '275.99', '275.01', '286.53', '292.42', '295.09', '294.94', '287.83', '282.82', '282.14', '290.83', '287.38', '265.06', '258.2', '260.33', '259.99', '265.45', '265.95', '250.16', '246.17', '249.6', '247.5', '1']"
"['279.85', '275.94', '273.65', '273.22', '275.99', '275.01', '286.53', '292.42', '295.09', '294.94', '287.83', '282.82', '282.14', '290.83', '287.38', '265.06', '258.2', '260.33', '259.99', '265.45', '265.95', '250.16', '246.17', '249.6', '247.5', '252.13', '0']"
"['275.94', '273.65', '273.22', '275.99', '275.01', '286.53', '292.42', '295.09', '294.94', '287.83', '282.82', '282.14', '290.83', '287.38', '265.06', '258.2', '260.33', '259.99', '265.45', '265.95', '250.16', '246.17', '249.6', '247.5', '252.13', '243.86', '1']"
"['273.65', '273.22', '275.99', '275.01', '286.53', '292.42', '295.09', '294.94', '287.83', '282.82', '282.14', '290.83', '287.38', '265.06', '258.2', '260.33', '259.99', '265.45', '265.95', '250.16', '246.17', '249.6', '247.5', '252.13', '243.86', '247.6', '0']"
"['273.22', '275.99', '275.01', '286.53', '292.42', '295.09', '294.94', '287.83', '282.82', '282.14', '290.83', '287.38', '265.06', '258.2', '260.33', '259.99', '265.45', '265.95', '250.16', '246.17', '249.6', '247.5', '252.13', '243.86', '247.6', '244.67', '1']"
"['275.99', '275.01', '286.53', '292.42', '295.09', '294.94', '287.83', '282.82', '282.14', '290.83', '287.38', '265.06', '258.2', '260.33', '259.99', '265.45', '265.95', '250.16', '246.17', '249.6', '247.5', '252.13', '243.86', '247.6', '244.67', '245.31', '1']"
"['275.01', '286.53', '292.42', '295.09', '294.94', '287.83', '282.82', '282.14', '290.83', '287.38', '265.06', '258.2', '260.33', '259.99', '265.45', '265.95', '250.16', '246.17', '249.6', '247.5', '252.13', '243.86', '247.6', '244.67', '245.31', '251.39', '1']"
"['286.53', '292.42', '295.09', '294.94', '287.83', '282.82', '282.14', '290.83', '287.38', '265.06', '258.2', '260.33', '259.99', '265.45', '265.95', '250.16', '246.17', '249.6', '247.5', '252.13', '243.86', '247.6', '244.67', '245.31', '251.39', '253.7', '0']"
"['292.42', '295.09', '294.94', '287.83', '282.82', '282.14', '290.83', '287.38', '265.06', '258.2', '260.33', '259.99', '265.45', '265.95', '250.16', '246.17', '249.6', '247.5', '252.13', '243.86', '247.6', '244.67', '245.31', '251.39', '253.7', '253.04', '1']"
"['295.09', '294.94', '287.83', '282.82', '282.14', '290.83', '287.38', '265.06', '258.2', '260.33', '259.99', '265.45', '265.95', '250.16', '246.17', '249.6', '247.5', '252.13', '243.86', '247.6', '244.67', '245.31', '251.39', '253.7', '253.04', '257.89', '0']"
"['294.94', '287.83', '282.82', '282.14', '290.83', '287.38', '265.06', '258.2', '260.33', '259.99', '265.45', '265.95', '250.16', '246.17', '249.6', '247.5', '252.13', '243.86', '247.6', '244.67', '245.31', '251.39', '253.7', '253.04', '257.89', '255.91', '0']"
"['287.83', '282.82', '282.14', '290.83', '287.38', '265.06', '258.2', '260.33', '259.99', '265.45', '265.95', '250.16', '246.17', '249.6', '247.5', '252.13', '243.86', '247.6', '244.67', '245.31', '251.39', '253.7', '253.04', '257.89', '255.91', '254.27', '0']"
"['282.82', '282.14', '290.83', '287.38', '265.06', '258.2', '260.33', '259.99', '265.45', '265.95', '250.16', '246.17', '249.6', '247.5', '252.13', '243.86', '247.6', '244.67', '245.31', '251.39', '253.7', '253.04', '257.89', '255.91', '254.27', '246.78', '0']"
"['282.14', '290.83', '287.38', '265.06', '258.2', '260.33', '259.99', '265.45', '265.95', '250.16', '246.17', '249.6', '247.5', '252.13', '243.86', '247.6', '244.67', '245.31', '251.39', '253.7', '253.04', '257.89', '255.91', '254.27', '246.78', '240.83', '0']"
"['290.83', '287.38', '265.06', '258.2', '260.33', '259.99', '265.45', '265.95', '250.16', '246.17', '249.6', '247.5', '252.13', '243.86', '247.6', '244.67', '245.31', '251.39', '253.7', '253.04', '257.89', '255.91', '254.27', '246.78', '240.83', '236.57', '0']"
"['287.38', '265.06', '258.2', '260.33', '259.99', '265.45', '265.95', '250.16', '246.17', '249.6', '247.5', '252.13', '243.86', '247.6', '244.67', '245.31', '251.39', '253.7', '253.04', '257.89', '255.91', '254.27', '246.78', '240.83', '236.57', '236.38', '1']"
"['265.06', '258.2', '260.33', '259.99', '265.45', '265.95', '250.16', '246.17', '249.6', '247.5', '252.13', '243.86', '247.6', '244.67', '245.31', '251.39', '253.7', '253.04', '257.89', '255.91', '254.27', '246.78', '240.83', '236.57', '236.38', '236.41', '0']"
"['258.2', '260.33', '259.99', '265.45', '265.95', '250.16', '246.17', '249.6', '247.5', '252.13', '243.86', '247.6', '244.67', '245.31', '251.39', '253.7', '253.04', '257.89', '255.91', '254.27', '246.78', '240.83', '236.57', '236.38', '236.41', '227.79', '0']"
"['260.33', '259.99', '265.45', '265.95', '250.16', '246.17', '249.6', '247.5', '252.13', '243.86', '247.6', '244.67', '245.31', '251.39', '253.7', '253.04', '257.89', '255.91', '254.27', '246.78', '240.83', '236.57', '236.38', '236.41', '227.79', '220.4', '1']"
"['259.99', '265.45', '265.95', '250.16', '246.17', '249.6', '247.5', '252.13', '243.86', '247.6', '244.67', '245.31', '251.39', '253.7', '253.04', '257.89', '255.91', '254.27', '246.78', '240.83', '236.57', '236.38', '236.41', '227.79', '220.4', '222.02', '1']"
"['265.45', '265.95', '250.16', '246.17', '249.6', '247.5', '252.13', '243.86', '247.6', '244.67', '245.31', '251.39', '253.7', '253.04', '257.89', '255.91', '254.27', '246.78', '240.83', '236.57', '236.38', '236.41', '227.79', '220.4', '222.02', '228.26', '0']"
"['265.95', '250.16', '246.17', '249.6', '247.5', '252.13', '243.86', '247.6', '244.67', '245.31', '251.39', '253.7', '253.04', '257.89', '255.91', '254.27', '246.78', '240.83', '236.57', '236.38', '236.41', '227.79', '220.4', '222.02', '228.26', '223.66', '0']"
"['250.16', '246.17', '249.6', '247.5', '252.13', '243.86', '247.6', '244.67', '245.31', '251.39', '253.7', '253.04', '257.89', '255.91', '254.27', '246.78', '240.83', '236.57', '236.38', '236.41', '227.79', '220.4', '222.02', '228.26', '223.66', '223.03', '1']"
"['246.17', '249.6', '247.5', '252.13', '243.86', '247.6', '244.67', '245.31', '251.39', '253.7', '253.04', '257.89', '255.91', '254.27', '246.78', '240.83', '236.57', '236.38', '236.41', '227.79', '220.4', '222.02', '228.26', '223.66', '223.03', '225.62', '0']"
"['249.6', '247.5', '252.13', '243.86', '247.6', '244.67', '245.31', '251.39', '253.7', '253.04', '257.89', '255.91', '254.27', '246.78', '240.83', '236.57', '236.38', '236.41', '227.79', '220.4', '222.02', '228.26', '223.66', '223.03', '225.62', '224.39', '1']"
"['247.5', '252.13', '243.86', '247.6', '244.67', '245.31', '251.39', '253.7', '253.04', '257.89', '255.91', '254.27', '246.78', '240.83', '236.57', '236.38', '236.41', '227.79', '220.4', '222.02', '228.26', '223.66', '223.03', '225.62', '224.39', '229.94', '1']"
"['252.13', '243.86', '247.6', '244.67', '245.31', '251.39', '253.7', '253.04', '257.89', '255.91', '254.27', '246.78', '240.83', '236.57', '236.38', '236.41', '227.79', '220.4', '222.02', '228.26', '223.66', '223.03', '225.62', '224.39', '229.94', '235.37', '0']"
"['243.86', '247.6', '244.67', '245.31', '251.39', '253.7', '253.04', '257.89', '255.91', '254.27', '246.78', '240.83', '236.57', '236.38', '236.41', '227.79', '220.4', '222.02', '228.26', '223.66', '223.03', '225.62', '224.39', '229.94', '235.37', '235.27', '0']"
"['247.6', '244.67', '245.31', '251.39', '253.7', '253.04', '257.89', '255.91', '254.27', '246.78', '240.83', '236.57', '236.38', '236.41', '227.79', '220.4', '222.02', '228.26', '223.66', '223.03', '225.62', '224.39', '229.94', '235.37', '235.27', '229.53', '0']"
"['244.67', '245.31', '251.39', '253.7', '253.04', '257.89', '255.91', '254.27', '246.78', '240.83', '236.57', '236.38', '236.41', '227.79', '220.4', '222.02', '228.26', '223.66', '223.03', '225.62', '224.39', '229.94', '235.37', '235.27', '229.53', '227.86', '0']"
"['245.31', '251.39', '253.7', '253.04', '257.89', '255.91', '254.27', '246.78', '240.83', '236.57', '236.38', '236.41', '227.79', '220.4', '222.02', '228.26', '223.66', '223.03', '225.62', '224.39', '229.94', '235.37', '235.27', '229.53', '227.86', '218.85', '1']"
"['251.39', '253.7', '253.04', '257.89', '255.91', '254.27', '246.78', '240.83', '236.57', '236.38', '236.41', '227.79', '220.4', '222.02', '228.26', '223.66', '223.03', '225.62', '224.39', '229.94', '235.37', '235.27', '229.53', '227.86', '218.85', '224.7', '1']"
"['253.7', '253.04', '257.89', '255.91', '254.27', '246.78', '240.83', '236.57', '236.38', '236.41', '227.79', '220.4', '222.02', '228.26', '223.66', '223.03', '225.62', '224.39', '229.94', '235.37', '235.27', '229.53', '227.86', '218.85', '224.7', '225.68', '1']"
"['253.04', '257.89', '255.91', '254.27', '246.78', '240.83', '236.57', '236.38', '236.41', '227.79', '220.4', '222.02', '228.26', '223.66', '223.03', '225.62', '224.39', '229.94', '235.37', '235.27', '229.53', '227.86', '218.85', '224.7', '225.68', '228.85', '1']"
"['257.89', '255.91', '254.27', '246.78', '240.83', '236.57', '236.38', '236.41', '227.79', '220.4', '222.02', '228.26', '223.66', '223.03', '225.62', '224.39', '229.94', '235.37', '235.27', '229.53', '227.86', '218.85', '224.7', '225.68', '228.85', '235.08', '0']"
"['255.91', '254.27', '246.78', '240.83', '236.57', '236.38', '236.41', '227.79', '220.4', '222.02', '228.26', '223.66', '223.03', '225.62', '224.39', '229.94', '235.37', '235.27', '229.53', '227.86', '218.85', '224.7', '225.68', '228.85', '235.08', '234.19', '1']"
"['254.27', '246.78', '240.83', '236.57', '236.38', '236.41', '227.79', '220.4', '222.02', '228.26', '223.66', '223.03', '225.62', '224.39', '229.94', '235.37', '235.27', '229.53', '227.86', '218.85', '224.7', '225.68', '228.85', '235.08', '234.19', '235.37', '1']"
"['246.78', '240.83', '236.57', '236.38', '236.41', '227.79', '220.4', '222.02', '228.26', '223.66', '223.03', '225.62', '224.39', '229.94', '235.37', '235.27', '229.53', '227.86', '218.85', '224.7', '225.68', '228.85', '235.08', '234.19', '235.37', '240.72', '0']"
"['240.83', '236.57', '236.38', '236.41', '227.79', '220.4', '222.02', '228.26', '223.66', '223.03', '225.62', '224.39', '229.94', '235.37', '235.27', '229.53', '227.86', '218.85', '224.7', '225.68', '228.85', '235.08', '234.19', '235.37', '240.72', '238.75', '0']"
"['236.57', '236.38', '236.41', '227.79', '220.4', '222.02', '228.26', '223.66', '223.03', '225.62', '224.39', '229.94', '235.37', '235.27', '229.53', '227.86', '218.85', '224.7', '225.68', '228.85', '235.08', '234.19', '235.37', '240.72', '238.75', '236.09', '0']"
"['236.38', '236.41', '227.79', '220.4', '222.02', '228.26', '223.66', '223.03', '225.62', '224.39', '229.94', '235.37', '235.27', '229.53', '227.86', '218.85', '224.7', '225.68', '228.85', '235.08', '234.19', '235.37', '240.72', '238.75', '236.09', '233.32', '1']"
"['236.41', '227.79', '220.4', '222.02', '228.26', '223.66', '223.03', '225.62', '224.39', '229.94', '235.37', '235.27', '229.53', '227.86', '218.85', '224.7', '225.68', '228.85', '235.08', '234.19', '235.37', '240.72', '238.75', '236.09', '233.32', '235.98', '1']"
"['227.79', '220.4', '222.02', '228.26', '223.66', '223.03', '225.62', '224.39', '229.94', '235.37', '235.27', '229.53', '227.86', '218.85', '224.7', '225.68', '228.85', '235.08', '234.19', '235.37', '240.72', '238.75', '236.09', '233.32', '235.98', '242.98', '0']"
"['220.4', '222.02', '228.26', '223.66', '223.03', '225.62', '224.39', '229.94', '235.37', '235.27', '229.53', '227.86', '218.85', '224.7', '225.68', '228.85', '235.08', '234.19', '235.37', '240.72', '238.75', '236.09', '233.32', '235.98', '242.98', '241.63', '0']"
"['222.02', '228.26', '223.66', '223.03', '225.62', '224.39', '229.94', '235.37', '235.27', '229.53', '227.86', '218.85', '224.7', '225.68', '228.85', '235.08', '234.19', '235.37', '240.72', '238.75', '236.09', '233.32', '235.98', '242.98', '241.63', '240.85', '1']"
"['228.26', '223.66', '223.03', '225.62', '224.39', '229.94', '235.37', '235.27', '229.53', '227.86', '218.85', '224.7', '225.68', '228.85', '235.08', '234.19', '235.37', '240.72', '238.75', '236.09', '233.32', '235.98', '242.98', '241.63', '240.85', '242.35', '0']"
"['223.66', '223.03', '225.62', '224.39', '229.94', '235.37', '235.27', '229.53', '227.86', '218.85', '224.7', '225.68', '228.85', '235.08', '234.19', '235.37', '240.72', '238.75', '236.09', '233.32', '235.98', '242.98', '241.63', '240.85', '242.35', '241.84', '0']"
"['223.03', '225.62', '224.39', '229.94', '235.37', '235.27', '229.53', '227.86', '218.85', '224.7', '225.68', '228.85', '235.08', '234.19', '235.37', '240.72', '238.75', '236.09', '233.32', '235.98', '242.98', '241.63', '240.85', '242.35', '241.84', '240.56', '0']"
"['225.62', '224.39', '229.94', '235.37', '235.27', '229.53', '227.86', '218.85', '224.7', '225.68', '228.85', '235.08', '234.19', '235.37', '240.72', '238.75', '236.09', '233.32', '235.98', '242.98', '241.63', '240.85', '242.35', '241.84', '240.56', '238.53', '0']"
"['224.39', '229.94', '235.37', '235.27', '229.53', '227.86', '218.85', '224.7', '225.68', '228.85', '235.08', '234.19', '235.37', '240.72', '238.75', '236.09', '233.32', '235.98', '242.98', '241.63', '240.85', '242.35', '241.84', '240.56', '238.53', '237.88', '0']"
"['229.94', '235.37', '235.27', '229.53', '227.86', '218.85', '224.7', '225.68', '228.85', '235.08', '234.19', '235.37', '240.72', '238.75', '236.09', '233.32', '235.98', '242.98', '241.63', '240.85', '242.35', '241.84', '240.56', '238.53', '237.88', '236.94', '1']"
"['235.37', '235.27', '229.53', '227.86', '218.85', '224.7', '225.68', '228.85', '235.08', '234.19', '235.37', '240.72', '238.75', '236.09', '233.32', '235.98', '242.98', '241.63', '240.85', '242.35', '241.84', '240.56', '238.53', '237.88', '236.94', '237.05', '0']"
"['235.27', '229.53', '227.86', '218.85', '224.7', '225.68', '228.85', '235.08', '234.19', '235.37', '240.72', '238.75', '236.09', '233.32', '235.98', '242.98', '241.63', '240.85', '242.35', '241.84', '240.56', '238.53', '237.88', '236.94', '237.05', '235.09', '0']"
"['229.53', '227.86', '218.85', '224.7', '225.68', '228.85', '235.08', '234.19', '235.37', '240.72', '238.75', '236.09', '233.32', '235.98', '242.98', '241.63', '240.85', '242.35', '241.84', '240.56', '238.53', '237.88', '236.94', '237.05', '235.09', '234.29', '1']"
"['227.86', '218.85', '224.7', '225.68', '228.85', '235.08', '234.19', '235.37', '240.72', '238.75', '236.09', '233.32', '235.98', '242.98', '241.63', '240.85', '242.35', '241.84', '240.56', '238.53', '237.88', '236.94', '237.05', '235.09', '234.29', '234.42', '1']"
"['218.85', '224.7', '225.68', '228.85', '235.08', '234.19', '235.37', '240.72', '238.75', '236.09', '233.32', '235.98', '242.98', '241.63', '240.85', '242.35', '241.84', '240.56', '238.53', '237.88', '236.94', '237.05', '235.09', '234.29', '234.42', '235.84', '1']"
"['224.7', '225.68', '228.85', '235.08', '234.19', '235.37', '240.72', '238.75', '236.09', '233.32', '235.98', '242.98', '241.63', '240.85', '242.35', '241.84', '240.56', '238.53', '237.88', '236.94', '237.05', '235.09', '234.29', '234.42', '235.84', '239.64', '1']"
"['225.68', '228.85', '235.08', '234.19', '235.37', '240.72', '238.75', '236.09', '233.32', '235.98', '242.98', '241.63', '240.85', '242.35', '241.84', '240.56', '238.53', '237.88', '236.94', '237.05', '235.09', '234.29', '234.42', '235.84', '239.64', '239.79', '1']"
"['228.85', '235.08', '234.19', '235.37', '240.72', '238.75', '236.09', '233.32', '235.98', '242.98', '241.63', '240.85', '242.35', '241.84', '240.56', '238.53', '237.88', '236.94', '237.05', '235.09', '234.29', '234.42', '235.84', '239.64', '239.79', '240.56', '0']"
"['235.08', '234.19', '235.37', '240.72', '238.75', '236.09', '233.32', '235.98', '242.98', '241.63', '240.85', '242.35', '241.84', '240.56', '238.53', '237.88', '236.94', '237.05', '235.09', '234.29', '234.42', '235.84', '239.64', '239.79', '240.56', '237.99', '0']"
"['234.19', '235.37', '240.72', '238.75', '236.09', '233.32', '235.98', '242.98', '241.63', '240.85', '242.35', '241.84', '240.56', '238.53', '237.88', '236.94', '237.05', '235.09', '234.29', '234.42', '235.84', '239.64', '239.79', '240.56', '237.99', '237.61', '1']"
"['235.37', '240.72', '238.75', '236.09', '233.32', '235.98', '242.98', '241.63', '240.85', '242.35', '241.84', '240.56', '238.53', '237.88', '236.94', '237.05', '235.09', '234.29', '234.42', '235.84', '239.64', '239.79', '240.56', '237.99', '237.61', '237.62', '1']"
"['240.72', '238.75', '236.09', '233.32', '235.98', '242.98', '241.63', '240.85', '242.35', '241.84', '240.56', '238.53', '237.88', '236.94', '237.05', '235.09', '234.29', '234.42', '235.84', '239.64', '239.79', '240.56', '237.99', '237.61', '237.62', '237.88', '0']"
"['238.75', '236.09', '233.32', '235.98', '242.98', '241.63', '240.85', '242.35', '241.84', '240.56', '238.53', '237.88', '236.94', '237.05', '235.09', '234.29', '234.42', '235.84', '239.64', '239.79', '240.56', '237.99', '237.61', '237.62', '237.88', '235.22', '0']"
"['236.09', '233.32', '235.98', '242.98', '241.63', '240.85', '242.35', '241.84', '240.56', '238.53', '237.88', '236.94', '237.05', '235.09', '234.29', '234.42', '235.84', '239.64', '239.79', '240.56', '237.99', '237.61', '237.62', '237.88', '235.22', '233.87', '0']"
"['233.32', '235.98', '242.98', '241.63', '240.85', '242.35', '241.84', '240.56', '238.53', '237.88', '236.94', '237.05', '235.09', '234.29', '234.42', '235.84', '239.64', '239.79', '240.56', '237.99', '237.61', '237.62', '237.88', '235.22', '233.87', '231.75', '0']"
"['235.98', '242.98', '241.63', '240.85', '242.35', '241.84', '240.56', '238.53', '237.88', '236.94', '237.05', '235.09', '234.29', '234.42', '235.84', '239.64', '239.79', '240.56', '237.99', '237.61', '237.62', '237.88', '235.22', '233.87', '231.75', '224.65', '1']"
"['242.98', '241.63', '240.85', '242.35', '241.84', '240.56', '238.53', '237.88', '236.94', '237.05', '235.09', '234.29', '234.42', '235.84', '239.64', '239.79', '240.56', '237.99', '237.61', '237.62', '237.88', '235.22', '233.87', '231.75', '224.65', '225.62', '1']"
"['241.63', '240.85', '242.35', '241.84', '240.56', '238.53', '237.88', '236.94', '237.05', '235.09', '234.29', '234.42', '235.84', '239.64', '239.79', '240.56', '237.99', '237.61', '237.62', '237.88', '235.22', '233.87', '231.75', '224.65', '225.62', '226.09', '0']"
"['240.85', '242.35', '241.84', '240.56', '238.53', '237.88', '236.94', '237.05', '235.09', '234.29', '234.42', '235.84', '239.64', '239.79', '240.56', '237.99', '237.61', '237.62', '237.88', '235.22', '233.87', '231.75', '224.65', '225.62', '226.09', '225.45', '1']"
"['242.35', '241.84', '240.56', '238.53', '237.88', '236.94', '237.05', '235.09', '234.29', '234.42', '235.84', '239.64', '239.79', '240.56', '237.99', '237.61', '237.62', '237.88', '235.22', '233.87', '231.75', '224.65', '225.62', '226.09', '225.45', '225.47', '1']"
"['241.84', '240.56', '238.53', '237.88', '236.94', '237.05', '235.09', '234.29', '234.42', '235.84', '239.64', '239.79', '240.56', '237.99', '237.61', '237.62', '237.88', '235.22', '233.87', '231.75', '224.65', '225.62', '226.09', '225.45', '225.47', '226.07', '0']"
"['240.56', '238.53', '237.88', '236.94', '237.05', '235.09', '234.29', '234.42', '235.84', '239.64', '239.79', '240.56', '237.99', '237.61', '237.62', '237.88', '235.22', '233.87', '231.75', '224.65', '225.62', '226.09', '225.45', '225.47', '226.07', '224.38', '1']"
"['238.53', '237.88', '236.94', '237.05', '235.09', '234.29', '234.42', '235.84', '239.64', '239.79', '240.56', '237.99', '237.61', '237.62', '237.88', '235.22', '233.87', '231.75', '224.65', '225.62', '226.09', '225.45', '225.47', '226.07', '224.38', '228.58', '1']"
"['237.88', '236.94', '237.05', '235.09', '234.29', '234.42', '235.84', '239.64', '239.79', '240.56', '237.99', '237.61', '237.62', '237.88', '235.22', '233.87', '231.75', '224.65', '225.62', '226.09', '225.45', '225.47', '226.07', '224.38', '228.58', '230.18', '0']"
"['236.94', '237.05', '235.09', '234.29', '234.42', '235.84', '239.64', '239.79', '240.56', '237.99', '237.61', '237.62', '237.88', '235.22', '233.87', '231.75', '224.65', '225.62', '226.09', '225.45', '225.47', '226.07', '224.38', '228.58', '230.18', '229.69', '1']"
"['237.05', '235.09', '234.29', '234.42', '235.84', '239.64', '239.79', '240.56', '237.99', '237.61', '237.62', '237.88', '235.22', '233.87', '231.75', '224.65', '225.62', '226.09', '225.45', '225.47', '226.07', '224.38', '228.58', '230.18', '229.69', '230.41', '1']"
