535.36, 566.38, 581.56, 573.32, 27.74990043807248, 31.21863799283154, 31.21863799283154, 31.21863799283154, 0
566.38, 581.56, 573.32, 571.84, 31.21863799283154, 31.21863799283154, 31.21863799283154, 31.91238550378335, 1
581.56, 573.32, 571.84, 583.53, 31.21863799283154, 31.21863799283154, 31.91238550378335, 31.21863799283154, 1
573.32, 571.84, 583.53, 607.55, 31.21863799283154, 31.91238550378335, 31.21863799283154, 27.403026682596572, 1
571.84, 583.53, 607.55, 619.78, 31.91238550378335, 31.21863799283154, 27.403026682596572, 29.1373954599761, 1
583.53, 607.55, 619.78, 637.66, 31.21863799283154, 27.403026682596572, 29.1373954599761, 28.096774193548384, 1
607.55, 619.78, 637.66, 644.3, 27.403026682596572, 29.1373954599761, 28.096774193548384, 32.95300677021107, 1
619.78, 637.66, 644.3, 660.72, 29.1373954599761, 28.096774193548384, 32.95300677021107, 28.096774193548384, 0
637.66, 644.3, 660.72, 639.39, 28.096774193548384, 32.95300677021107, 28.096774193548384, 28.096774193548384, 1
644.3, 660.72, 639.39, 654.25, 32.95300677021107, 28.096774193548384, 28.096774193548384, 26.362405416168855, 0
660.72, 639.39, 654.25, 650.66, 28.096774193548384, 28.096774193548384, 26.362405416168855, 21.85304659498208, 1
639.39, 654.25, 650.66, 652.67, 28.096774193548384, 26.362405416168855, 21.85304659498208, 23.934289127837513, 0
654.25, 650.66, 652.67, 647.99, 26.362405416168855, 21.85304659498208, 23.934289127837513, 23.2405416168857, 1
650.66, 652.67, 647.99, 649.14, 21.85304659498208, 23.934289127837513, 23.2405416168857, 28.443647949024292, 1
652.67, 647.99, 649.14, 651.43, 23.934289127837513, 23.2405416168857, 28.443647949024292, 29.1373954599761, 0
647.99, 649.14, 651.43, 637.21, 23.2405416168857, 28.443647949024292, 29.1373954599761, 32.606133014735164, 0
649.14, 651.43, 637.21, 605.43, 28.443647949024292, 29.1373954599761, 32.606133014735164, 33.99362803663879, 0
651.43, 637.21, 605.43, 593.12, 29.1373954599761, 32.606133014735164, 33.99362803663879, 27.403026682596572, 0
637.21, 605.43, 593.12, 570.85, 32.606133014735164, 33.99362803663879, 27.403026682596572, 26.70927917164476, 1
605.43, 593.12, 570.85, 576.37, 33.99362803663879, 27.403026682596572, 26.70927917164476, 28.790521704500197, 1
593.12, 570.85, 576.37, 594.26, 27.403026682596572, 26.70927917164476, 28.790521704500197, 29.48426921545201, 1
570.85, 576.37, 594.26, 602.02, 26.70927917164476, 28.790521704500197, 29.48426921545201, 28.096774193548384, 1
576.37, 594.26, 602.02, 603.48, 28.790521704500197, 29.48426921545201, 28.096774193548384, 26.70927917164476, 0
594.26, 602.02, 603.48, 599.77, 29.48426921545201, 28.096774193548384, 26.70927917164476, 25.668657905217042, 0
602.02, 603.48, 599.77, 591.11, 28.096774193548384, 26.70927917164476, 25.668657905217042, 21.85304659498208, 1
603.48, 599.77, 591.11, 591.8, 26.70927917164476, 25.668657905217042, 21.85304659498208, 22.199920350457983, 1
599.77, 591.11, 591.8, 599.1, 25.668657905217042, 21.85304659498208, 22.199920350457983, 23.2405416168857, 0
591.11, 591.8, 599.1, 587.56, 21.85304659498208, 22.199920350457983, 23.2405416168857, 21.159299084030266, 0
591.8, 599.1, 587.56, 584.29, 22.199920350457983, 23.2405416168857, 21.159299084030266, 22.893667861409796, 0
599.1, 587.56, 584.29, 566.76, 23.2405416168857, 21.159299084030266, 22.893667861409796, 21.159299084030266, 1
587.56, 584.29, 566.76, 579.23, 21.159299084030266, 22.893667861409796, 21.159299084030266, 27.403026682596572, 1
584.29, 566.76, 579.23, 596.02, 22.893667861409796, 21.159299084030266, 27.403026682596572, 23.934289127837513, 1
566.76, 579.23, 596.02, 606.34, 21.159299084030266, 27.403026682596572, 23.934289127837513, 20.812425328554358, 0
579.23, 596.02, 606.34, 596.2, 27.403026682596572, 23.934289127837513, 20.812425328554358, 26.01553166069295, 1
596.02, 606.34, 596.2, 631.09, 23.934289127837513, 20.812425328554358, 26.01553166069295, 28.790521704500197, 1
606.34, 596.2, 631.09, 646.47, 20.812425328554358, 26.01553166069295, 28.790521704500197, 27.74990043807248, 1
596.2, 631.09, 646.47, 649.16, 26.01553166069295, 28.790521704500197, 27.74990043807248, 24.97491039426523, 0
631.09, 646.47, 649.16, 638.62, 28.790521704500197, 27.74990043807248, 24.97491039426523, 24.28116288331342, 0
646.47, 649.16, 638.62, 632.62, 27.74990043807248, 24.97491039426523, 24.28116288331342, 21.159299084030266, 0
649.16, 638.62, 632.62, 629.67, 24.97491039426523, 24.28116288331342, 21.159299084030266, 24.628036638789325, 1
638.62, 632.62, 629.67, 633.77, 24.28116288331342, 21.159299084030266, 24.628036638789325, 27.056152927120667, 0
632.62, 629.67, 633.77, 623.46, 21.159299084030266, 24.628036638789325, 27.056152927120667, 23.58741537236161, 0
629.67, 633.77, 623.46, 622.52, 24.628036638789325, 27.056152927120667, 23.58741537236161, 21.85304659498208, 1
633.77, 623.46, 622.52, 623.51, 27.056152927120667, 23.58741537236161, 21.85304659498208, 24.28116288331342, 0
623.46, 622.52, 623.51, 617.73, 23.58741537236161, 21.85304659498208, 24.28116288331342, 26.01553166069295, 1
622.52, 623.51, 617.73, 628.09, 21.85304659498208, 24.28116288331342, 26.01553166069295, 22.893667861409796, 1
623.51, 617.73, 628.09, 632.6, 24.28116288331342, 26.01553166069295, 22.893667861409796, 19.424930306650737, 0
617.73, 628.09, 632.6, 625.94, 26.01553166069295, 22.893667861409796, 19.424930306650737, 22.546794105933888, 0
628.09, 632.6, 625.94, 620.97, 22.893667861409796, 19.424930306650737, 22.546794105933888, 23.934289127837513, 1
632.6, 625.94, 620.97, 621.6, 19.424930306650737, 22.546794105933888, 23.934289127837513, 29.1373954599761, 0
625.94, 620.97, 621.6, 617.79, 22.546794105933888, 23.934289127837513, 29.1373954599761, 25.668657905217042, 1
620.97, 621.6, 617.79, 621.45, 23.934289127837513, 29.1373954599761, 25.668657905217042, 26.362405416168855, 1
621.6, 617.79, 621.45, 624.57, 29.1373954599761, 25.668657905217042, 26.362405416168855, 26.362405416168855, 1
617.79, 621.45, 624.57, 627.44, 25.668657905217042, 26.362405416168855, 26.362405416168855, 22.546794105933888, 0
621.45, 624.57, 627.44, 623.25, 26.362405416168855, 26.362405416168855, 22.546794105933888, 22.199920350457983, 0
624.57, 627.44, 623.25, 620.22, 26.362405416168855, 22.546794105933888, 22.199920350457983, 24.28116288331342, 1
627.44, 623.25, 620.22, 620.65, 22.546794105933888, 22.199920350457983, 24.28116288331342, 23.934289127837513, 0
623.25, 620.22, 620.65, 612.94, 22.199920350457983, 24.28116288331342, 23.934289127837513, 23.934289127837513, 0
620.22, 620.65, 612.94, 602.84, 24.28116288331342, 23.934289127837513, 23.934289127837513, 21.159299084030266, 0
620.65, 612.94, 602.84, 600.16, 23.934289127837513, 23.934289127837513, 21.159299084030266, 21.159299084030266, 0
612.94, 602.84, 600.16, 595.1, 23.934289127837513, 21.159299084030266, 21.159299084030266, 21.159299084030266, 0
602.84, 600.16, 595.1, 592.2, 21.159299084030266, 21.159299084030266, 21.159299084030266, 23.58741537236161, 0
600.16, 595.1, 592.2, 583.73, 21.159299084030266, 21.159299084030266, 23.58741537236161, 24.28116288331342, 0
595.1, 592.2, 583.73, 582.82, 21.159299084030266, 23.58741537236161, 24.28116288331342, 24.97491039426523, 0
592.2, 583.73, 582.82, 571, 23.58741537236161, 24.28116288331342, 24.97491039426523, 22.893667861409796, 1
583.73, 582.82, 571, 578.48, 24.28116288331342, 24.97491039426523, 22.893667861409796, 22.546794105933888, 1
582.82, 571, 578.48, 594.19, 24.97491039426523, 22.893667861409796, 22.546794105933888, 21.85304659498208, 0
571, 578.48, 594.19, 587.64, 22.893667861409796, 22.546794105933888, 21.85304659498208, 21.159299084030266, 0
578.48, 594.19, 587.64, 585.39, 22.546794105933888, 21.85304659498208, 21.159299084030266, 21.50617283950617, 1
594.19, 587.64, 585.39, 587.23, 21.85304659498208, 21.159299084030266, 21.50617283950617, 24.28116288331342, 0
587.64, 585.39, 587.23, 584.01, 21.159299084030266, 21.50617283950617, 24.28116288331342, 28.443647949024292, 0
585.39, 587.23, 584.01, 583.18, 21.50617283950617, 24.28116288331342, 28.443647949024292, 24.628036638789325, 1
587.23, 584.01, 583.18, 586.43, 24.28116288331342, 28.443647949024292, 24.628036638789325, 21.159299084030266, 1
584.01, 583.18, 586.43, 590.94, 28.443647949024292, 24.628036638789325, 21.159299084030266, 21.85304659498208, 0
583.18, 586.43, 590.94, 588.25, 24.628036638789325, 21.159299084030266, 21.85304659498208, 21.85304659498208, 1
586.43, 590.94, 588.25, 589.48, 21.159299084030266, 21.85304659498208, 21.85304659498208, 24.628036638789325, 0
590.94, 588.25, 589.48, 578.94, 21.85304659498208, 21.85304659498208, 24.628036638789325, 24.97491039426523, 0
588.25, 589.48, 578.94, 555.19, 21.85304659498208, 24.628036638789325, 24.97491039426523, 34.6873755475906, 0
589.48, 578.94, 555.19, 548.18, 24.628036638789325, 24.97491039426523, 34.6873755475906, 28.096774193548384, 0
578.94, 555.19, 548.18, 515.44, 24.97491039426523, 34.6873755475906, 28.096774193548384, 26.552995391705068, 0
555.19, 548.18, 515.44, 499.4, 34.6873755475906, 28.096774193548384, 26.552995391705068, 27.170506912442395, 1
548.18, 515.44, 499.4, 510.15, 28.096774193548384, 26.552995391705068, 27.170506912442395, 22.23041474654378, 0
515.44, 499.4, 510.15, 496.57, 26.552995391705068, 27.170506912442395, 22.23041474654378, 27.47926267281106, 0
499.4, 510.15, 496.57, 465.59, 27.170506912442395, 22.23041474654378, 27.47926267281106, 26.861751152073733, 1
510.15, 496.57, 465.59, 481.54, 22.23041474654378, 27.47926267281106, 26.861751152073733, 25.00921658986175, 1
496.57, 465.59, 481.54, 504.05, 27.47926267281106, 26.861751152073733, 25.00921658986175, 23.15668202764977, 1
465.59, 481.54, 504.05, 519.8, 26.861751152073733, 25.00921658986175, 23.15668202764977, 23.774193548387096, 0
481.54, 504.05, 519.8, 512.16, 25.00921658986175, 23.15668202764977, 23.774193548387096, 20.06912442396313, 0
504.05, 519.8, 512.16, 500.74, 23.15668202764977, 23.774193548387096, 20.06912442396313, 19.142857142857142, 1
519.8, 512.16, 500.74, 507.97, 23.774193548387096, 20.06912442396313, 19.142857142857142, 17.599078341013826, 0
512.16, 500.74, 507.97, 503.12, 20.06912442396313, 19.142857142857142, 17.599078341013826, 22.53917050691244, 1
500.74, 507.97, 503.12, 510.97, 19.142857142857142, 17.599078341013826, 22.53917050691244, 20.377880184331797, 0
507.97, 503.12, 510.97, 508.96, 17.599078341013826, 22.53917050691244, 20.377880184331797, 19.76036866359447, 1
503.12, 510.97, 508.96, 509.12, 22.53917050691244, 20.377880184331797, 19.76036866359447, 20.68663594470046, 0
510.97, 508.96, 509.12, 508.91, 20.377880184331797, 19.76036866359447, 20.68663594470046, 18.216589861751153, 0
508.96, 509.12, 508.91, 502.63, 19.76036866359447, 20.68663594470046, 18.216589861751153, 21.921658986175114, 0
509.12, 508.91, 502.63, 482.43, 20.68663594470046, 18.216589861751153, 21.921658986175114, 25.93548387096774, 0
508.91, 502.63, 482.43, 478.48, 18.216589861751153, 21.921658986175114, 25.93548387096774, 24.08294930875576, 0
502.63, 482.43, 478.48, 477.75, 21.921658986175114, 25.93548387096774, 24.08294930875576, 23.465437788018434, 0
482.43, 478.48, 477.75, 476.97, 25.93548387096774, 24.08294930875576, 23.465437788018434, 22.847926267281107, 1
478.48, 477.75, 476.97, 487.62, 24.08294930875576, 23.465437788018434, 22.847926267281107, 22.847926267281107, 0
477.75, 476.97, 487.62, 483.33, 23.465437788018434, 22.847926267281107, 22.847926267281107, 21.921658986175114, 0
476.97, 487.62, 483.33, 482.07, 22.847926267281107, 22.847926267281107, 21.921658986175114, 18.83410138248848, 1
487.62, 483.33, 482.07, 482.93, 22.847926267281107, 21.921658986175114, 18.83410138248848, 21.612903225806452, 0
483.33, 482.07, 482.93, 472.59, 21.921658986175114, 18.83410138248848, 21.612903225806452, 25.62672811059908, 0
482.07, 482.93, 472.59, 470.93, 18.83410138248848, 21.612903225806452, 25.62672811059908, 28.714285714285715, 1
482.93, 472.59, 470.93, 480.79, 21.612903225806452, 25.62672811059908, 28.714285714285715, 30.87557603686636, 0
472.59, 470.93, 480.79, 475.53, 25.62672811059908, 28.714285714285715, 30.87557603686636, 24.08294930875576, 0
470.93, 480.79, 475.53, 474.44, 28.714285714285715, 30.87557603686636, 24.08294930875576, 18.83410138248848, 1
480.79, 475.53, 474.44, 478.16, 30.87557603686636, 24.08294930875576, 18.83410138248848, 20.995391705069125, 0
475.53, 474.44, 478.16, 477.25, 24.08294930875576, 18.83410138248848, 20.995391705069125, 22.847926267281107, 0
474.44, 478.16, 477.25, 473.9, 18.83410138248848, 20.995391705069125, 22.847926267281107, 20.377880184331797, 0
478.16, 477.25, 473.9, 455.35, 20.995391705069125, 22.847926267281107, 20.377880184331797, 21.921658986175114, 0
477.25, 473.9, 455.35, 454.89, 22.847926267281107, 20.377880184331797, 21.921658986175114, 24.08294930875576, 0
473.9, 455.35, 454.89, 426.72, 20.377880184331797, 21.921658986175114, 24.08294930875576, 25.317972350230413, 0
455.35, 454.89, 426.72, 398.59, 21.921658986175114, 24.08294930875576, 25.317972350230413, 21.304147465437786, 1
454.89, 426.72, 398.59, 408.04, 24.08294930875576, 25.317972350230413, 21.304147465437786, 20.06912442396313, 0
426.72, 398.59, 408.04, 402.66, 25.317972350230413, 21.304147465437786, 20.06912442396313, 21.304147465437786, 0
398.59, 408.04, 402.66, 399.96, 21.304147465437786, 20.06912442396313, 21.304147465437786, 27.47926267281106, 1
408.04, 402.66, 399.96, 425.2, 20.06912442396313, 21.304147465437786, 27.47926267281106, 25.93548387096774, 1
402.66, 399.96, 425.2, 425.22, 21.304147465437786, 27.47926267281106, 25.93548387096774, 22.23041474654378, 0
399.96, 425.2, 425.22, 410.39, 27.47926267281106, 25.93548387096774, 22.23041474654378, 21.304147465437786, 0
425.2, 425.22, 410.39, 399.63, 25.93548387096774, 22.23041474654378, 21.304147465437786, 19.76036866359447, 1
425.22, 410.39, 399.63, 400.86, 22.23041474654378, 21.304147465437786, 19.76036866359447, 20.995391705069125, 0
410.39, 399.63, 400.86, 384.12, 21.304147465437786, 19.76036866359447, 20.995391705069125, 23.465437788018434, 0
399.63, 400.86, 384.12, 376.68, 19.76036866359447, 20.995391705069125, 23.465437788018434, 23.465437788018434, 1
400.86, 384.12, 376.68, 384.7, 20.995391705069125, 23.465437788018434, 23.465437788018434, 22.53917050691244, 0
384.12, 376.68, 384.7, 373.14, 23.465437788018434, 23.465437788018434, 22.53917050691244, 22.23041474654378, 1
376.68, 384.7, 373.14, 375.96, 23.465437788018434, 22.53917050691244, 22.23041474654378, 22.23041474654378, 0
384.7, 373.14, 375.96, 362.11, 22.53917050691244, 22.23041474654378, 22.23041474654378, 24.08294930875576, 0
373.14, 375.96, 362.11, 334.94, 22.23041474654378, 22.23041474654378, 24.08294930875576, 29.023041474654377, 0
375.96, 362.11, 334.94, 315.09, 22.23041474654378, 24.08294930875576, 29.023041474654377, 29.949308755760367, 1
362.11, 334.94, 315.09, 333.68, 24.08294930875576, 29.023041474654377, 29.949308755760367, 27.788018433179722, 0
334.94, 315.09, 333.68, 331, 29.023041474654377, 29.949308755760367, 27.788018433179722, 27.170506912442395, 1
315.09, 333.68, 331, 345.6, 29.949308755760367, 27.788018433179722, 27.170506912442395, 25.93548387096774, 1
333.68, 331, 345.6, 366.31, 27.788018433179722, 27.170506912442395, 25.93548387096774, 22.847926267281107, 0
331, 345.6, 366.31, 359.67, 27.170506912442395, 25.93548387096774, 22.847926267281107, 22.23041474654378, 1
345.6, 366.31, 359.67, 366.33, 25.93548387096774, 22.847926267281107, 22.23041474654378, 19.451612903225808, 1
366.31, 359.67, 366.33, 369.74, 22.847926267281107, 22.23041474654378, 19.451612903225808, 21.612903225806452, 1
359.67, 366.33, 369.74, 383.29, 22.23041474654378, 19.451612903225808, 21.612903225806452, 24.391705069124423, 1
366.33, 369.74, 383.29, 402.46, 19.451612903225808, 21.612903225806452, 24.391705069124423, 22.23041474654378, 0
369.74, 383.29, 402.46, 392.54, 21.612903225806452, 24.391705069124423, 22.23041474654378, 21.304147465437786, 0
383.29, 402.46, 392.54, 381.82, 24.391705069124423, 22.23041474654378, 21.304147465437786, 21.921658986175114, 0
402.46, 392.54, 381.82, 380.69, 22.23041474654378, 21.304147465437786, 21.921658986175114, 20.06912442396313, 1
392.54, 381.82, 380.69, 387.64, 21.304147465437786, 21.921658986175114, 20.06912442396313, 19.142857142857142, 1
381.82, 380.69, 387.64, 388.46, 21.921658986175114, 20.06912442396313, 19.142857142857142, 19.451612903225808, 0
380.69, 387.64, 388.46, 381.29, 20.06912442396313, 19.142857142857142, 19.451612903225808, 20.995391705069125, 0
387.64, 388.46, 381.29, 378.31, 19.142857142857142, 19.451612903225808, 20.995391705069125, 19.142857142857142, 1
388.46, 381.29, 378.31, 381.92, 19.451612903225808, 20.995391705069125, 19.142857142857142, 20.06912442396313, 0
381.29, 378.31, 381.92, 362.39, 20.995391705069125, 19.142857142857142, 20.06912442396313, 19.451612903225808, 0
378.31, 381.92, 362.39, 356.69, 19.142857142857142, 20.06912442396313, 19.451612903225808, 19.451612903225808, 0
381.92, 362.39, 356.69, 348.43, 20.06912442396313, 19.451612903225808, 19.451612903225808, 19.451612903225808, 1
362.39, 356.69, 348.43, 350.32, 19.451612903225808, 19.451612903225808, 19.451612903225808, 20.377880184331797, 1
356.69, 348.43, 350.32, 352.32, 19.451612903225808, 19.451612903225808, 20.377880184331797, 20.68663594470046, 1
348.43, 350.32, 352.32, 353.86, 19.451612903225808, 20.377880184331797, 20.68663594470046, 20.06912442396313, 0
350.32, 352.32, 353.86, 340.2, 20.377880184331797, 20.68663594470046, 20.06912442396313, 20.377880184331797, 1
352.32, 353.86, 340.2, 342.12, 20.68663594470046, 20.06912442396313, 20.377880184331797, 17.599078341013826, 0
353.86, 340.2, 342.12, 336.23, 20.06912442396313, 20.377880184331797, 17.599078341013826, 18.216589861751153, 0
340.2, 342.12, 336.23, 326.35, 20.377880184331797, 17.599078341013826, 18.216589861751153, 19.142857142857142, 0
342.12, 336.23, 326.35, 324.45, 17.599078341013826, 18.216589861751153, 19.142857142857142, 19.76036866359447, 1
336.23, 326.35, 324.45, 326.45, 18.216589861751153, 19.142857142857142, 19.76036866359447, 19.142857142857142, 1
326.35, 324.45, 326.45, 327.98, 19.142857142857142, 19.76036866359447, 19.142857142857142, 19.76036866359447, 1
324.45, 326.45, 327.98, 341.03, 19.76036866359447, 19.142857142857142, 19.76036866359447, 23.465437788018434, 1
326.45, 327.98, 341.03, 346.86, 19.142857142857142, 19.76036866359447, 23.465437788018434, 23.465437788018434, 0
327.98, 341.03, 346.86, 342.99, 19.76036866359447, 23.465437788018434, 23.465437788018434, 19.451612903225808, 1
341.03, 346.86, 342.99, 344.23, 23.465437788018434, 23.465437788018434, 19.451612903225808, 20.68663594470046, 1
346.86, 342.99, 344.23, 357.54, 23.465437788018434, 19.451612903225808, 20.68663594470046, 23.465437788018434, 1
342.99, 344.23, 357.54, 374.76, 19.451612903225808, 20.68663594470046, 23.465437788018434, 22.53917050691244, 0
344.23, 357.54, 374.76, 366.74, 20.68663594470046, 23.465437788018434, 22.53917050691244, 25.62672811059908, 1
357.54, 374.76, 366.74, 413.77, 23.465437788018434, 22.53917050691244, 25.62672811059908, 26.076319831837658, 1
374.76, 366.74, 413.77, 418.8, 22.53917050691244, 25.62672811059908, 26.076319831837658, 22.929177783167596, 0
366.74, 413.77, 418.8, 396.8, 25.62672811059908, 26.076319831837658, 22.929177783167596, 21.130810898213277, 0
413.77, 418.8, 396.8, 379.74, 26.076319831837658, 22.929177783167596, 21.130810898213277, 20.681219176974693, 1
418.8, 396.8, 379.74, 386.74, 22.929177783167596, 21.130810898213277, 20.681219176974693, 22.929177783167596, 1
396.8, 379.74, 386.74, 388.9, 21.130810898213277, 20.681219176974693, 22.929177783167596, 22.029994340690436, 0
379.74, 386.74, 388.9, 376.57, 20.681219176974693, 22.929177783167596, 22.029994340690436, 19.782035734497533, 1
386.74, 388.9, 376.57, 376.93, 22.929177783167596, 22.029994340690436, 19.782035734497533, 20.231627455736113, 0
388.9, 376.57, 376.93, 361.7, 22.029994340690436, 19.782035734497533, 20.231627455736113, 19.782035734497533, 0
376.57, 376.93, 361.7, 351.01, 19.782035734497533, 20.231627455736113, 19.782035734497533, 18.882852292020374, 1
376.93, 361.7, 351.01, 355.25, 20.231627455736113, 19.782035734497533, 18.882852292020374, 18.882852292020374, 1
361.7, 351.01, 355.25, 363.06, 19.782035734497533, 18.882852292020374, 18.882852292020374, 20.231627455736113, 1
351.01, 355.25, 363.06, 378.3, 18.882852292020374, 18.882852292020374, 20.231627455736113, 19.782035734497533, 0
355.25, 363.06, 378.3, 377.93, 18.882852292020374, 20.231627455736113, 19.782035734497533, 19.782035734497533, 0
363.06, 378.3, 377.93, 369.61, 20.231627455736113, 19.782035734497533, 19.782035734497533, 18.433260570781794, 1
378.3, 377.93, 369.61, 369.79, 19.782035734497533, 19.782035734497533, 18.433260570781794, 18.882852292020374, 1
377.93, 369.61, 369.79, 375.03, 19.782035734497533, 18.433260570781794, 18.882852292020374, 17.08448540706605, 1
369.61, 369.79, 375.03, 376.28, 18.433260570781794, 18.882852292020374, 17.08448540706605, 17.983668849543214, 1
369.79, 375.03, 376.28, 377.59, 18.882852292020374, 17.08448540706605, 17.983668849543214, 19.332444013258954, 1
375.03, 376.28, 377.59, 379.24, 17.08448540706605, 17.983668849543214, 19.332444013258954, 21.130810898213277, 1
376.28, 377.59, 379.24, 381.39, 17.983668849543214, 19.332444013258954, 21.130810898213277, 19.782035734497533, 0
377.59, 379.24, 381.39, 377.54, 19.332444013258954, 21.130810898213277, 19.782035734497533, 19.782035734497533, 0
379.24, 381.39, 377.54, 372.21, 21.130810898213277, 19.782035734497533, 19.782035734497533, 19.332444013258954, 1
381.39, 377.54, 372.21, 372.56, 19.782035734497533, 19.782035734497533, 19.332444013258954, 17.983668849543214, 1
377.54, 372.21, 372.56, 375.12, 19.782035734497533, 19.332444013258954, 17.983668849543214, 19.332444013258954, 1
372.21, 372.56, 375.12, 375.34, 19.332444013258954, 17.983668849543214, 19.332444013258954, 22.029994340690436, 0
372.56, 375.12, 375.34, 365.7, 17.983668849543214, 19.332444013258954, 22.029994340690436, 18.882852292020374, 0
375.12, 375.34, 365.7, 352.35, 19.332444013258954, 22.029994340690436, 18.882852292020374, 20.681219176974693, 0
375.34, 365.7, 352.35, 348.02, 22.029994340690436, 18.882852292020374, 20.681219176974693, 28.32427843803056, 1
365.7, 352.35, 348.02, 349.98, 18.882852292020374, 20.681219176974693, 28.32427843803056, 25.62672811059908, 1
352.35, 348.02, 349.98, 352.15, 20.681219176974693, 28.32427843803056, 25.62672811059908, 20.231627455736113, 0
348.02, 349.98, 352.15, 347.43, 28.32427843803056, 25.62672811059908, 20.231627455736113, 21.130810898213277, 1
349.98, 352.15, 347.43, 351.11, 25.62672811059908, 20.231627455736113, 21.130810898213277, 20.681219176974693, 0
352.15, 347.43, 351.11, 340.24, 20.231627455736113, 21.130810898213277, 20.681219176974693, 23.378769504406176, 0
347.43, 351.11, 340.24, 330.69, 21.130810898213277, 20.681219176974693, 23.378769504406176, 23.378769504406176, 0
351.11, 340.24, 330.69, 320.79, 20.681219176974693, 23.378769504406176, 23.378769504406176, 23.828361225644755, 0
340.24, 330.69, 320.79, 312.43, 23.378769504406176, 23.378769504406176, 23.828361225644755, 22.029994340690436, 1
330.69, 320.79, 312.43, 314.99, 23.378769504406176, 23.828361225644755, 22.029994340690436, 19.332444013258954, 1
320.79, 312.43, 314.99, 326.96, 23.828361225644755, 22.029994340690436, 19.332444013258954, 21.130810898213277, 0
312.43, 314.99, 326.96, 322.57, 22.029994340690436, 19.332444013258954, 21.130810898213277, 20.231627455736113, 1
314.99, 326.96, 322.57, 330.07, 19.332444013258954, 21.130810898213277, 20.231627455736113, 21.130810898213277, 1
326.96, 322.57, 330.07, 334.74, 21.130810898213277, 20.231627455736113, 21.130810898213277, 19.782035734497533, 0
322.57, 330.07, 334.74, 325.19, 20.231627455736113, 21.130810898213277, 19.782035734497533, 19.332444013258954, 0
330.07, 334.74, 325.19, 318.48, 21.130810898213277, 19.782035734497533, 19.332444013258954, 22.929177783167596, 1
334.74, 325.19, 318.48, 326.1, 19.782035734497533, 19.332444013258954, 22.929177783167596, 44.95917212385803, 0
325.19, 318.48, 326.1, 316.53, 19.332444013258954, 22.929177783167596, 44.95917212385803, 19.782035734497533, 1
318.48, 326.1, 316.53, 316.67, 22.929177783167596, 44.95917212385803, 19.782035734497533, 19.782035734497533, 0
326.1, 316.53, 316.67, 314.42, 44.95917212385803, 19.782035734497533, 19.782035734497533, 19.782035734497533, 0
316.53, 316.67, 314.42, 309.81, 19.782035734497533, 19.782035734497533, 19.782035734497533, 19.332444013258954, 1
316.67, 314.42, 309.81, 316.9, 19.782035734497533, 19.782035734497533, 19.332444013258954, 17.983668849543214, 0
314.42, 309.81, 316.9, 315.23, 19.782035734497533, 19.332444013258954, 17.983668849543214, 21.580402619451856, 0
309.81, 316.9, 315.23, 315.03, 19.332444013258954, 17.983668849543214, 21.580402619451856, 21.580402619451856, 0
316.9, 315.23, 315.03, 293.11, 17.983668849543214, 21.580402619451856, 21.580402619451856, 26.525911553076238, 0
315.23, 315.03, 293.11, 271.68, 21.580402619451856, 21.580402619451856, 26.525911553076238, 25.1771363893605, 0
315.03, 293.11, 271.68, 271.39, 21.580402619451856, 26.525911553076238, 25.1771363893605, 28.32427843803056, 1
293.11, 271.68, 271.39, 282.85, 26.525911553076238, 25.1771363893605, 28.32427843803056, 22.479586061929016, 1
271.68, 271.39, 282.85, 293.46, 25.1771363893605, 28.32427843803056, 22.479586061929016, 22.029994340690436, 0
271.39, 282.85, 293.46, 287.17, 28.32427843803056, 22.479586061929016, 22.029994340690436, 22.029994340690436, 0
282.85, 293.46, 287.17, 278.13, 22.479586061929016, 22.029994340690436, 22.029994340690436, 21.580402619451856, 0
293.46, 287.17, 278.13, 277.14, 22.029994340690436, 22.029994340690436, 21.580402619451856, 20.231627455736113, 0
287.17, 278.13, 277.14, 268.93, 22.029994340690436, 21.580402619451856, 20.231627455736113, 20.231627455736113, 0
278.13, 277.14, 268.93, 268.91, 21.580402619451856, 20.231627455736113, 20.231627455736113, 26.525911553076238, 0
277.14, 268.93, 268.91, 234.63, 20.231627455736113, 20.231627455736113, 26.525911553076238, 36.86652114156359, 0
268.93, 268.91, 234.63, 192.13, 20.231627455736113, 26.525911553076238, 36.86652114156359, 33.719379092893526, 1
268.91, 234.63, 192.13, 208.79, 26.525911553076238, 36.86652114156359, 33.719379092893526, 28.32427843803056, 1
234.63, 192.13, 208.79, 208.81, 36.86652114156359, 33.719379092893526, 28.32427843803056, 22.479586061929016, 0
192.13, 208.79, 208.81, 200.21, 33.719379092893526, 28.32427843803056, 22.479586061929016, 22.029994340690436, 1
208.79, 208.81, 200.21, 209.06, 28.32427843803056, 22.479586061929016, 22.029994340690436, 20.231627455736113, 1
208.81, 200.21, 209.06, 215.72, 22.479586061929016, 22.029994340690436, 20.231627455736113, 22.029994340690436, 0
200.21, 209.06, 215.72, 211.52, 22.029994340690436, 20.231627455736113, 22.029994340690436, 23.378769504406176, 1
209.06, 215.72, 211.52, 220, 20.231627455736113, 22.029994340690436, 23.378769504406176, 21.580402619451856, 1
215.72, 211.52, 220, 232.36, 22.029994340690436, 23.378769504406176, 21.580402619451856, 22.929177783167596, 1
