442.4, 430.24, 416.78, 
430.24, 416.78, 380.95, 
416.78, 380.95, 381.85, 
380.95, 381.85, 383.97, 
381.85, 383.97, 384.97, 
383.97, 384.97, 384.51, 
384.97, 384.51, 409.94, 
384.51, 409.94, 406.89, 
409.94, 406.89, 386.5, 
406.89, 386.5, 391.01, 
386.5, 391.01, 400.44, 
391.01, 400.44, 393.52, 
400.44, 393.52, 393.96, 
393.52, 393.96, 392.71, 
393.96, 392.71, 381.27, 
392.71, 381.27, 378.36, 
381.27, 378.36, 378.5, 
378.36, 378.5, 374.88, 
378.5, 374.88, 373.13, 
374.88, 373.13, 374.48, 
373.13, 374.48, 373.58, 
374.48, 373.58, 386.49, 
373.58, 386.49, 384.98, 
386.49, 384.98, 377.2, 
384.98, 377.2, 376.51, 
377.2, 376.51, 374.29, 
376.51, 374.29, 375.99, 
374.29, 375.99, 380.99, 
375.99, 380.99, 379.23, 
380.99, 379.23, 385.62, 
379.23, 385.62, 394.46, 
385.62, 394.46, 404.94, 
394.46, 404.94, 403.65, 
404.94, 403.65, 409.41, 
403.65, 409.41, 418.71, 
409.41, 418.71, 421.63, 
418.71, 421.63, 423.68, 
421.63, 423.68, 437.93, 
423.68, 437.93, 439.65, 
437.93, 439.65, 436.45, 
439.65, 436.45, 423.36, 
436.45, 423.36, 424.75, 
423.36, 424.75, 424.8, 
424.75, 424.8, 429.78, 
424.8, 429.78, 432.82, 
429.78, 432.82, 435.08, 
432.82, 435.08, 437.51, 
435.08, 437.51, 434.55, 
437.51, 434.55, 427.17, 
434.55, 427.17, 420.8, 
427.17, 420.8, 412.45, 
420.8, 412.45, 402.65, 
412.45, 402.65, 407.74, 
402.65, 407.74, 413.29, 
407.74, 413.29, 413.25, 
413.29, 413.25, 413.98, 
413.25, 413.98, 417.69, 
413.98, 417.69, 419.3, 
417.69, 419.3, 413.29, 
419.3, 413.29, 414.15, 
413.29, 414.15, 415.69, 
414.15, 415.69, 416.77, 
415.69, 416.77, 417.92, 
416.77, 417.92, 418.18, 
417.92, 418.18, 409.92, 
418.18, 409.92, 409.34, 
409.92, 409.34, 411.86, 
409.34, 411.86, 412.92, 
411.86, 412.92, 417.59, 
412.92, 417.59, 417.98, 
417.59, 417.98, 416.66, 
417.98, 416.66, 417.48, 
416.66, 417.48, 418.81, 
417.48, 418.81, 424.96, 
418.81, 424.96, 422.26, 
424.96, 422.26, 416.09, 
422.26, 416.09, 414.15, 
416.09, 414.15, 416.24, 
414.15, 416.24, 417.55, 
416.24, 417.55, 419.67, 
417.55, 419.67, 419.65, 
419.67, 419.65, 420.1, 
419.65, 420.1, 422.4, 
420.1, 422.4, 422.05, 
422.4, 422.05, 421.8, 
422.05, 421.8, 419.27, 
421.8, 419.27, 418.68, 
419.27, 418.68, 421.14, 
418.68, 421.14, 423.21, 
421.14, 423.21, 425.64, 
423.21, 425.64, 424.27, 
425.64, 424.27, 425.59, 
424.27, 425.59, 430.05, 
425.59, 430.05, 430.95, 
430.05, 430.95, 428.62, 
430.95, 428.62, 429.08, 
428.62, 429.08, 435.11, 
429.08, 435.11, 441.91, 
435.11, 441.91, 448.44, 
441.91, 448.44, 447.37, 
448.44, 447.37, 451.34, 
447.37, 451.34, 459.43, 
451.34, 459.43, 462.29, 
459.43, 462.29, 465.64, 
462.29, 465.64, 449.52, 
465.64, 449.52, 448.45, 
449.52, 448.45, 454.02, 
448.45, 454.02, 449.95, 
454.02, 449.95, 450.76, 
449.95, 450.76, 445.11, 
450.76, 445.11, 449.21, 
445.11, 449.21, 447.35, 
449.21, 447.35, 449.21, 
447.35, 449.21, 457.04, 
449.21, 457.04, 459.48, 
457.04, 459.48, 459.14, 
459.48, 459.14, 460.46, 
459.14, 460.46, 453.25, 
460.46, 453.25, 452.83, 
453.25, 452.83, 454.16, 
452.83, 454.16, 456, 
454.16, 456, 456.43, 
456, 456.43, 458.46, 
456.43, 458.46, 454.84, 
458.46, 454.84, 454.47, 
454.84, 454.47, 454.04, 
454.47, 454.04, 442.93, 
454.04, 442.93, 443, 
442.93, 443, 443.52, 
443, 443.52, 440.85, 
443.52, 440.85, 444.24, 
440.85, 444.24, 447.5, 
444.24, 447.5, 450.46, 
447.5, 450.46, 458.82, 
450.46, 458.82, 480.71, 
458.82, 480.71, 519.5, 
480.71, 519.5, 533.44, 
519.5, 533.44, 536.13, 
533.44, 536.13, 532.91, 
536.13, 532.91, 536.41, 
532.91, 536.41, 541.83, 
536.41, 541.83, 568.92, 
541.83, 568.92, 574.1, 
568.92, 574.1, 577.44, 
574.1, 577.44, 584.11, 
577.44, 584.11, 578.53, 
584.11, 578.53, 580.91, 
578.53, 580.91, 577.38, 
580.91, 577.38, 580.7, 
577.38, 580.7, 609.23, 
580.7, 609.23, 666.1, 
609.23, 666.1, 695.99, 
666.1, 695.99, 685.76, 
695.99, 685.76, 703.27, 
685.76, 703.27, 756.96, 
703.27, 756.96, 749.43, 
756.96, 749.43, 758.16, 
749.43, 758.16, 760.72, 
758.16, 760.72, 726.2, 
760.72, 726.2, 664.82, 
726.2, 664.82, 615, 
664.82, 615, 623.81, 
615, 623.81, 663.66, 
623.81, 663.66, 659.88, 
663.66, 659.88, 633.42, 
659.88, 633.42, 649.79, 
633.42, 649.79, 644.97, 
649.79, 644.97, 641.99, 
644.97, 641.99, 670.4, 
641.99, 670.4, 678.97, 
670.4, 678.97, 693.16, 
678.97, 693.16, 665.83, 
693.16, 665.83, 675.93, 
665.83, 675.93, 670.73, 
675.93, 670.73, 668.43, 
670.73, 668.43, 639.53, 
668.43, 639.53, 656.05, 
639.53, 656.05, 648.43, 
656.05, 648.43, 648.54, 
648.43, 648.54, 650.82, 
648.54, 650.82, 663.68, 
650.82, 663.68, 657.95, 
663.68, 657.95, 660.7, 
657.95, 660.7, 664.16, 
660.7, 664.16, 665.75, 
664.16, 665.75, 677.95, 
